cloudnum,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,MLUM_MSUN_nn,MLUM_MSUN_nn2,MLUM_MSUN_nn3,SIGV_KMS_nn,SIGV_KMS_nn2,SIGV_KMS_nn3,RAD_NODC_nn,RAD_NODC_nn2,RAD_NODC_nn3,RAD_PC_nn,RAD_PC_nn2,RAD_PC_nn3
55,169.5664420613408,-0.0029770652209530307,-32.799053939943626,66.0,90.0,96.0,88.66144411803091,115.63182767370036,182.0117290505192,2.7251233403964235,3.554092713252055,5.594364224444301,1.4073245098100142,1.8354258360904816,2.889075064293956,309247.4399728609,841681.9991457753,225813.53573337235,3.653095598867084,3.440363714563968,,78.55509184357113,62.3052388408679,60.57193617064812,32.535610359070674,21.215182311413134,
56,169.5651893611479,-0.004030173444542995,-32.79642693440924,45.0,46.0,81.0,92.67411423465755,151.76444651218418,169.36292684161342,2.8484579093390767,4.664675153295743,5.20558704547506,1.4710176862644055,2.4089594684473683,2.6883004260573555,550559.6050021985,1744882.8029188872,359036.7749057393,3.8177067198367554,3.2500982056324537,1.2453380295981262,56.087662444911054,73.13940298679833,59.610034339920716,13.9206235815397,30.98302252477653,
57,169.565114041423,-0.0040937096134416465,-32.79159614637697,75.0,36.0,21.0,145.7946655123423,204.47365847851344,311.76431394104804,4.48118626811509,6.284760470111992,9.582476544058991,2.314201039878449,3.245613626643072,4.948639903826161,1807548.2775693103,2173978.97071767,2345814.6292674146,5.657159036352701,3.9289032488366993,5.713262677682497,91.33979444552173,98.88756953172184,103.41984114282938,42.14122848910968,45.827195785894595,54.353901278439494
58,169.56141490480687,-0.00720343760630678,-32.79081326391449,29.0,41.0,19.0,94.92311938139171,108.35806665811087,198.38911153300208,2.9175839706050994,3.330524327769178,6.097744106213419,1.5067161806570115,1.7199693120335058,3.149033516396859,1759916.160438301,1932443.6662083487,1267305.683488558,5.6510802034962175,6.194095797329164,3.6013910896059667,77.21887043295835,89.22715491562299,74.38251557367961,35.55488807649504,43.941599448410024,32.712884112937736
59,169.55711189407776,-0.01081991581055531,-32.79790244110449,73.0,61.0,74.0,177.1767361477929,198.57209169265263,206.84029447784764,5.445754508677322,6.103368236395975,6.357502066689444,2.812329145203062,3.151937963375439,3.2831792774261532,1134164.6066864321,551965.42911478,1300843.6943856971,2.379000906887228,3.962037536765338,6.313314077579322,76.36509339173504,50.48357751649492,72.97412154922299,34.83088172505874,,30.93682532750777
60,169.56769887417852,-0.0019206540074079472,-32.79743710805741,72.0,66.0,88.0,117.23854302560345,149.5668613396974,218.17039717487518,3.603477172871451,4.597129550969658,6.705747322740704,1.8609292543746567,2.3740771641221814,3.463022177378971,2664486.8891364946,309247.4399728609,1623354.1044060846,3.1929859410714196,3.653095598867084,3.0087939220139,89.08021091518462,78.55509184357113,73.84748543347087,40.092054138731385,32.535610359070674,32.49896204714281
61,169.55849980231187,-0.009653379687608715,-32.79679059780875,73.0,74.0,52.0,83.25681380267241,117.03902517588098,127.22885842934194,2.5590050872469434,3.597344735547506,3.910542345963,1.321536727026546,1.8577623043790632,2.0195056893546344,1134164.6066864321,1300843.6943856971,1523759.0025146168,2.379000906887228,6.313314077579322,5.468484040885227,76.36509339173504,72.97412154922299,77.5036857707705,34.83088172505874,30.93682532750777,35.41671740966882
62,169.56132194201456,-0.007281189158704436,-32.79567335985117,67.0,25.0,26.0,129.3142737381007,211.3992578925827,214.10724200021164,3.974640263483416,6.497627661677144,6.580861030708424,2.052607519652392,3.355543776072741,3.398527650797009,2309366.041864384,1196234.1842721596,849889.4865687555,3.7875353316504663,6.7571808314343444,7.9481072387133445,72.82530014091785,92.37534519984652,71.49299539529555,31.719501297088907,47.38204459915586,
63,169.5588606906011,-0.00935023072915717,-32.79476842896977,53.0,38.0,26.0,65.33329197759025,110.26304294326692,125.94223787207336,2.008102627293635,3.3890762201866926,3.87099641090944,1.037036380596671,1.7502070308455069,1.9990831408265608,281112.0636894885,1005697.5542849087,849889.4865687555,,1.7377287765179052,7.9481072387133445,46.31259594690374,69.93943939216597,71.49299539529555,,,
64,169.55665033818218,-0.011208313959428793,-32.794566249595235,32.0,47.0,51.0,66.88456226652508,114.31388163275028,116.12934963104016,2.0557829117024022,3.5135839492306293,3.5693846895084027,1.061659718516271,1.8145060576627023,1.8433230100165103,1319214.288457479,1186373.6883251986,754940.6615630045,4.419858565307333,4.908930482902258,4.648565077810344,58.940526276497266,72.65766838760167,56.37722234946016,16.518567991411956,28.496048720869236,
65,169.56126665187946,-0.007327409103987752,-32.79879623007703,50.0,80.0,54.0,116.20774269167048,122.91734886147185,143.929281918716,3.5717942008960635,3.7780225627288817,4.42385130791507,1.84456734431223,1.951069029547172,2.2845917764875563,1859121.8914048856,916028.1277907888,1727882.4821166915,3.2889258399547905,4.697028822299301,3.1031102943777595,73.16155747229854,66.19137294904085,77.17873687530619,30.26957094743577,22.686107506471025,32.62003400626201
66,169.56695173955018,-0.002548658752367836,-32.798475839217765,55.0,90.0,60.0,88.66144411803091,142.6176816806709,149.5668613396974,2.7251233403964235,4.383537590294952,4.597129550969658,1.4073245098100142,2.263772725090014,2.3740771641221814,2351706.702433717,841681.9991457753,1081439.861970859,4.554010009117238,3.440363714563968,4.865546310254315,75.61952093820611,62.3052388408679,60.16577419643886,33.35703537457169,21.215182311413134,19.172962525207115
67,169.56173292835297,-0.00693578825219756,-32.794682371987015,62.0,48.0,34.0,129.3142737381007,144.33382026507152,152.84377208704367,3.974640263483416,4.436285313482036,4.697849610865156,2.052607519652392,2.2910130200805003,2.4260916204292653,571397.9992916032,1256666.9190552935,1777833.774824198,2.996907738921556,5.661530977965469,7.140516814684465,75.89001278755524,57.77296372793995,79.27691293557463,31.734347592702946,,36.418552509857896
68,169.57327540478343,0.0027668478806399965,-32.799963536176556,87.0,112.0,102.0,49.44446973812021,55.6747460098646,126.2906292492226,1.5197392719827547,1.7112348138627889,3.8817046672761912,0.7848328529860349,0.8837261271407079,2.004613162686073,232811.42594857476,299379.39867623075,1420597.7711956606,2.3265359103738428,6.067905140835526,2.0362524782404576,53.10071480334559,63.53293930130482,71.168258163388,,16.707956860440092,29.160655371013647
69,169.56468091458513,-0.004457444161875279,-32.79901321647616,79.0,90.0,81.0,108.17266240803812,114.76347655244093,163.65369970310218,3.3248256900545767,3.5274028264388737,5.030106617815102,1.717026387429176,1.82164248495938,2.597677773065114,1127906.5102396992,841681.9991457753,359036.7749057393,3.3380833019725955,3.440363714563968,1.2453380295981262,81.47884212040718,62.3052388408679,59.610034339920716,36.444619124688145,21.215182311413134,
70,169.55914848198768,-0.009107919983890165,-32.798562906794054,89.0,73.0,50.0,121.35745214649808,145.2396143541828,171.40916379691924,3.7300771340381007,4.464126057994884,5.268480765990849,1.9263087642301282,2.3053907040346475,2.720780377728877,1506484.849871979,1134164.6066864321,1859121.8914048856,3.980056036282631,2.379000906887228,3.2889258399547905,86.00405406983737,76.36509339173504,73.16155747229854,40.73292169355848,34.83088172505874,30.26957094743577
71,169.56989200698558,-7.712640184630835e-05,-32.797749227685465,72.0,88.0,60.0,115.79955562749369,159.2420515261251,230.39262110075,3.5592480473013253,4.894508945836142,7.081413070386463,1.838088184563392,2.527651611525795,3.657025731757936,2664486.8891364946,1623354.1044060846,1081439.861970859,3.1929859410714196,3.0087939220139,4.865546310254315,89.08021091518462,73.84748543347087,60.16577419643886,40.092054138731385,32.49896204714281,19.172962525207115
72,169.56877414968784,-0.001016783872631616,-32.79773423730814,71.0,60.0,88.0,115.79955562749369,117.23854302560345,135.59322530972722,3.5592480473013253,3.603477172871451,4.167631903212174,1.838088184563392,1.8609292543746567,2.152273417614718,810862.1395587457,1081439.861970859,1623354.1044060846,2.596200524018418,4.865546310254315,3.0087939220139,75.99911748980392,60.16577419643886,73.84748543347087,,19.172962525207115,32.49896204714281
73,169.5587307424634,-0.00945918325319348,-32.79743776407772,61.0,70.0,59.0,83.25681380267241,145.2396143541828,177.1767361477929,2.5590050872469434,4.464126057994884,5.445754508677322,1.321536727026546,2.3053907040346475,2.812329145203062,551965.42911478,584790.9232900376,683281.1297705912,3.962037536765338,1.5461100585187515,1.8764634524463888,50.48357751649492,60.4022875428851,77.93682684878932,,14.52510434764873,31.596660571858287
74,169.5575577770446,-0.010445304857529843,-32.7962661524137,91.0,52.0,61.0,88.09331195804779,110.1882962143219,117.03902517588098,2.7076610688870764,3.386778783485852,3.597344735547506,1.3983065390166314,1.7490205748305063,1.8577623043790632,600341.7580203954,1523759.0025146168,551965.42911478,6.990470710739835,5.468484040885227,3.962037536765338,62.0930599053315,77.5036857707705,50.48357751649492,19.047451647426676,35.41671740966882,
75,169.5639723843919,-0.005053399760971672,-32.79228822017113,36.0,57.0,18.0,59.532238264059714,145.7946655123423,209.55933092273602,1.8297997919304951,4.48118626811509,6.441075143499358,0.9449561629215826,2.314201039878449,3.326338586075176,2173978.97071767,1399187.9986928287,1543337.1944155912,3.9289032488366993,4.526481275909095,5.340513843645146,98.88756953172184,130.53468064040322,58.21926851782435,45.827195785894595,72.3256502407774,13.421786912863547
76,169.564486463216,-0.004620788825579901,-32.801061851857405,79.0,85.0,113.0,145.16577261885178,155.25595786216473,222.6125906703352,4.461856437434925,4.771991238294589,6.842283844308295,2.3042186129976474,2.464380283526425,3.533533185243416,1127906.5102396992,333484.6386430395,1140352.4257385673,3.3380833019725955,5.320656917925471,6.075366213196633,81.47884212040718,81.88657067864487,90.21138866180895,36.444619124688145,38.91374899063555,34.33270004772175
77,169.56923840934382,-0.00062651127930303,-32.80078328402369,111.0,129.0,114.0,52.72498518537901,136.44338325877928,150.2216017765454,1.6205701269590715,4.193762599514626,4.617253839087282,0.8369045267520477,2.165767988234592,2.3844698694689748,213539.88579215863,725441.1367907006,763323.5534791073,6.064137570569682,4.41945505877822,3.547745552297098,51.499950491109225,62.585017198144186,77.20773989514612,,21.44896580782343,33.62600988815726
78,169.56772704860163,-0.0018969043599743347,-32.80055327427346,96.0,129.0,111.0,114.2714163402092,143.09555731425522,144.3827346518962,3.512278723932174,4.398225711561663,4.437788759974963,1.813832005400146,2.271358052607225,2.2917894389189875,225813.53573337235,725441.1367907006,213539.88579215863,,4.41945505877822,6.064137570569682,60.57193617064812,62.585017198144186,51.499950491109225,,21.44896580782343,
79,169.56456335492206,-0.0045562172823040035,-32.79988552274447,69.0,76.0,90.0,108.17266240803812,145.16577261885178,204.20995929878518,3.3248256900545767,4.461856437434925,6.276655337191258,1.717026387429176,2.3042186129976474,3.241427925377542,851696.533218571,1714316.8981583358,841681.9991457753,3.1055522612045383,3.3639344924214063,3.440363714563968,70.89146045387459,72.68317012368011,62.3052388408679,27.11969314468879,30.441196568679985,21.215182311413134
80,169.56225312300825,-0.006498162665415944,-32.799350702855925,54.0,65.0,86.0,46.40022577820466,122.91734886147185,137.048451198506,1.42617052458019,3.7780225627288817,4.212360139645822,0.7365115202889629,1.951069029547172,2.175372241246127,1727882.4821166915,1722263.6766954053,1455483.0234970385,3.1031102943777595,4.590170736463273,4.168772522818448,77.17873687530619,81.23242187396343,107.03813645523041,32.62003400626201,37.20631394043431,55.874939327595555
81,169.56531648696438,-0.003923250971378057,-32.797797242491534,45.0,90.0,69.0,78.69227379851506,86.28616370486685,163.65369970310218,2.4187080886221186,2.6521160466591063,5.030106617815102,1.2490837110875406,1.3696216461089976,2.597677773065114,550559.6050021985,841681.9991457753,851696.533218571,3.8177067198367554,3.440363714563968,3.1055522612045383,56.087662444911054,62.3052388408679,70.89146045387459,13.9206235815397,21.215182311413134,27.11969314468879
82,169.57184359495918,0.0015634647407642302,-32.79149606891282,98.0,103.0,116.0,65.87627521028465,207.9216744454628,213.57333314420663,2.02479191422753,6.390739668658369,6.564450656395023,1.0456551620680103,3.3003440388168697,3.3900529070508987,2046577.914343344,1379747.4143755077,283172.54106260923,3.4211409739918404,1.9070879325468582,4.595322630173825,74.51816670889701,68.64819057675224,67.38420011140536,29.590902090655852,25.95252731439705,23.418899092758828
83,169.58005155500575,0.008464006970548173,-32.78576580588577,118.0,117.0,104.0,597.8604221651115,693.7095453137297,867.2349389159558,18.376007823338266,21.32205370886554,26.655579515498943,9.489847970874782,11.011262624027458,13.76563395104692,1661894.0573141128,859331.6255196063,76413.09456263938,1.7429996852353424,2.331172535699849,3.923554063740344,82.03146244514251,55.570657966711096,32.204119723004965,32.3711818248865,,
84,169.56534621263555,-0.003897902976849939,-32.806029449746426,119.0,120.0,92.0,83.45639788569659,173.14013724117652,232.5164134804028,2.5651395603364717,5.3216844576459525,7.146690556463088,1.3247047283443902,2.7482561466853417,3.690736721911155,1201676.7794813812,1243927.642906967,455287.1561100671,2.940653250401034,4.126982878937982,2.9355410591777362,75.7503533939664,80.03491268085548,86.59077792976137,24.301866428457647,36.39389858435084,
85,169.5648227501169,-0.004338060747342208,-32.80228970899009,100.0,76.0,96.0,90.84864552778362,155.25595786216473,286.70784025595503,2.792349784440469,4.771991238294589,8.81233364884092,1.4420419925045018,2.464380283526425,4.5509180993008735,158565.44063214125,1714316.8981583358,225813.53573337235,3.108815332806424,3.3639344924214063,,63.739490205275764,72.68317012368011,60.57193617064812,,30.441196568679985,
86,169.56141864253158,-0.007199534306570483,-32.800213905574715,113.0,80.0,95.0,118.40143334240955,137.048451198506,153.5783716074363,3.6392201000950437,4.212360139645822,4.720428470467317,1.8793878308318976,2.175372241246127,2.4377519302767667,1140352.4257385673,916028.1277907888,4497452.2250863295,6.075366213196633,4.697028822299301,4.551780312838675,90.21138866180895,66.19137294904085,100.2016567857822,34.33270004772175,22.686107506471025,52.966893500089256
87,169.5728410380919,0.002401729099826211,-32.800129984734816,68.0,112.0,123.0,49.44446973812021,93.46315244233448,102.65123566667862,1.5197392719827547,2.872710011902877,3.1551175487667265,0.7848328529860349,1.4835421022592776,1.6293846931218827,244019.77638500003,299379.39867623075,932982.7196830492,2.890247645885017,6.067905140835526,5.331300376398703,46.06867945469884,63.53293930130482,53.83405280799174,,16.707956860440092,
88,169.5690220045063,-0.0008084302557525612,-32.79881474586105,72.0,71.0,114.0,135.59322530972722,159.2420515261251,161.86355640272058,4.167631903212174,4.894508945836142,4.975084264648488,2.152273417614718,2.527651611525795,2.5692628000431843,2664486.8891364946,810862.1395587457,763323.5534791073,3.1929859410714196,2.596200524018418,3.547745552297098,89.08021091518462,75.99911748980392,77.20773989514612,40.092054138731385,,33.62600988815726
89,169.55966288120317,-0.008675439852631325,-32.799447753851425,70.0,95.0,65.0,121.35745214649808,183.2831075616737,184.48791274750093,3.7300771340381007,5.633441675637326,5.670472910185658,1.9263087642301282,2.9092556755821217,2.9283795674206488,584790.9232900376,4497452.2250863295,1722263.6766954053,1.5461100585187515,4.551780312838675,4.590170736463273,60.4022875428851,100.2016567857822,81.23242187396343,14.52510434764873,52.966893500089256,37.20631394043431
90,169.56557489596187,-0.0037060078684750327,-32.79846295188468,81.0,69.0,55.0,86.28616370486685,114.76347655244093,115.63182767370036,2.6521160466591063,3.5274028264388737,3.554092713252055,1.3696216461089976,1.82164248495938,1.8354258360904816,359036.7749057393,851696.533218571,2351706.702433717,1.2453380295981262,3.1055522612045383,4.554010009117238,59.610034339920716,70.89146045387459,75.61952093820611,,27.11969314468879,33.35703537457169
91,169.55695793947524,-0.010949591863859165,-32.7957593849264,51.0,74.0,64.0,60.98934091620975,88.09331195804779,150.4351670043398,1.8745857130964247,2.7076610688870764,4.623818040615341,0.9680847764477738,1.3983065390166314,2.3878597937196795,754940.6615630045,1300843.6943856971,356976.6804024512,4.648565077810344,6.313314077579322,3.5980263999362125,56.37722234946016,72.97412154922299,65.08117522970423,,30.93682532750777,24.793678726548137
92,169.567354031969,-0.0022102905725607013,-32.80687368172637,106.0,107.0,136.0,101.59086610473541,132.8649937258603,150.76823182108802,3.1225257285968384,4.083776201997732,4.634055215466422,1.6125534302338953,2.108968154378735,2.3931465368426674,384014.87138335046,2519733.0955592883,783254.5046154122,3.8261355917968305,4.63038000267285,4.723673675452947,58.837814165951265,83.90699446436604,73.92823393219933,,37.97087937009203,31.650579254618307
93,169.56207151508482,-0.00665053727496748,-32.80309435307091,128.0,109.0,100.0,160.9982460092792,188.86770413692443,255.37628206387788,4.948487838509574,5.805091422889963,7.849317973091799,2.555527714433003,2.997900065665468,4.053591778791712,3042163.087135262,3601224.203334985,158565.44063214125,5.288006120189914,4.831900850923832,3.108815332806424,89.94151066562789,102.94531869809116,63.739490205275764,44.692103004138936,53.20996567967372,
94,169.55878653790614,-0.009411720823494266,-32.802739706399635,109.0,95.0,167.0,229.6068381901049,270.32061604252544,318.55513496814046,7.057261023557262,8.3086512688328,9.791201148823477,3.6445529871445226,4.290803429246435,5.0564307137800055,3601224.203334985,4497452.2250863295,522760.8813024765,4.831900850923832,4.551780312838675,2.3944782245767717,102.94531869809116,100.2016567857822,47.888356127549145,53.20996567967372,52.966893500089256,
95,169.56016147949072,-0.008256199647522108,-32.80087489251334,109.0,86.0,89.0,152.53753001455652,153.5783716074363,183.2831075616737,4.688436867503619,4.720428470467317,5.633441675637326,2.421230635151691,2.4377519302767667,2.9092556755821217,3601224.203334985,1455483.0234970385,1506484.849871979,4.831900850923832,4.168772522818448,3.980056036282631,102.94531869809116,107.03813645523041,86.00405406983737,53.20996567967372,55.874939327595555,40.73292169355848
96,169.56662435330634,-0.0028237883894885662,-32.800523091092515,78.0,55.0,129.0,114.2714163402092,182.0117290505192,221.37524583560486,3.512278723932174,5.594364224444301,6.8042524618648335,1.813832005400146,2.889075064293956,3.513892791041348,1116243.8069293206,2351706.702433717,725441.1367907006,3.929768659634206,4.554010009117238,4.41945505877822,68.88680010300402,75.61952093820611,62.585017198144186,24.148192088141474,33.35703537457169,21.44896580782343
97,169.57119757047778,0.001020282449677891,-32.800537743787,114.0,123.0,87.0,148.73758340010502,155.92606403974546,177.48259576861136,4.571640628571209,4.792587812185693,5.45515549689569,2.3609140222238896,2.475016889519769,2.817184059819228,763323.5534791073,932982.7196830492,232811.42594857476,3.547745552297098,5.331300376398703,2.3265359103738428,77.20773989514612,53.83405280799174,53.10071480334559,33.62600988815726,,
98,169.57247548108182,0.002094656487068653,-32.79155653543979,82.0,103.0,116.0,65.87627521028465,144.64851432063833,151.15713216173359,2.02479191422753,4.4459578393972174,4.6460085668462,1.0456551620680103,2.296008163819656,2.3993195581227558,1005807.1412047566,1379747.4143755077,283172.54106260923,3.484321712961416,1.9070879325468582,4.595322630173825,76.98726945677271,68.64819057675224,67.38420011140536,35.49715166196477,25.95252731439705,23.418899092758828
99,169.5685988797184,-0.0011640163328687336,-32.805171019619266,108.0,92.0,107.0,97.96302927377012,246.24782092527641,278.6626196119949,3.011019504876277,7.568742997597513,8.565053461002918,1.554968718631272,3.908695570242482,4.423216184317379,750086.3331968592,455287.1561100671,2519733.0955592883,5.1851194309952575,2.9355410591777362,4.63038000267285,60.41588757401008,86.59077792976137,83.90699446436604,,,37.97087937009203
100,169.5645338486638,-0.004580859532671525,-32.802985870183825,85.0,76.0,93.0,90.84864552778362,237.12905608429298,255.37628206387788,2.792349784440469,7.2884660502621115,7.849317973091799,1.4420419925045018,3.7639532711792563,4.053591778791712,333484.6386430395,1714316.8981583358,8835209.3375005,5.320656917925471,3.3639344924214063,5.901860078953245,81.88657067864487,72.68317012368011,106.37899057811586,38.91374899063555,30.441196568679985,56.39379773483729
