cloudnum,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3
70,169.5702364448242,142.5469136134119,-32.792616662787346,55.0,63.0,107.0,323.82940936103665,363.92205225147745,382.8373765865372,3.998295124969252,4.493315694386596,4.726861650651991,2.698578411341974,3.0326837687623147,3.190311471554479
71,169.57278033796433,142.55071295189737,-32.79158050892355,93.0,100.0,42.0,203.40823844184737,367.47141625551313,424.06517828759985,2.5114648164456574,4.537139400275691,5.235897932686454,1.695068653682063,3.0622618021292785,3.533876485730002
72,169.56703418408264,142.52127736801378,-32.806928435779334,85.0,103.0,126.0,82.3588772916273,213.51373614241172,299.29277835404304,1.0168782947256156,2.6362365667053975,3.695343356839214,0.686323977430228,1.7792811345200992,2.494106486283694
73,169.56565554803373,142.51876718973546,-32.80777124147644,90.0,95.0,117.0,171.71021635226873,173.66166826167984,233.0223790228289,2.120091940702213,2.144186357177251,2.8771081783278447,1.4309184696022406,1.4471805688473331,1.9418531585235757
74,169.56434199396634,142.52796934245927,-32.801343371841526,87.0,67.0,49.0,276.1876881542404,349.2584009924528,350.64884348687804,3.4100667054994633,4.3122647964496466,4.329432475747152,2.3015640679520053,2.910486674937109,2.922073695723986
75,169.5438012114193,142.51294559413856,-32.799944810997296,88.0,102.0,86.0,383.1269110965329,426.546863135525,457.2541759837468,4.730436509470747,5.266539091711348,5.645679761807396,3.192724259137777,3.5545571927960444,3.8104514665312266
76,169.56829804426897,142.5253271801616,-32.80506525405006,62.0,104.0,98.0,127.77731036257336,206.56752080198837,249.4856365685322,1.5776559581553278,2.550472216310535,3.080378667305301,1.0648109196881121,1.721396006683238,2.0790469714044364
77,169.56209898667308,142.52290330184528,-32.80332727222446,83.0,62.0,66.0,228.6848579656293,250.3608726484225,324.4729666542691,2.823553162025674,3.0911851353105617,4.006241074020782,1.9057071497135791,2.0863406054035223,2.703941388785578
78,169.57098640864416,142.53494647657084,-32.800475052291496,97.0,56.0,119.0,148.8854787375622,260.42013715782366,279.39115572392257,1.8382767797084882,3.2153860481556142,3.449619656518119,1.2407123228130195,2.1701678096485324,2.32825963103269
79,169.5735441666801,142.53957541276404,-32.798928815712,99.0,52.0,60.0,165.8443556699286,299.3236764378853,328.6866998506961,2.047666640553513,3.6957248529431075,4.0582676917712766,1.3820362972494062,2.494363970315713,2.7390558320891363
80,169.54841809379712,142.51931586899053,-32.798391776591664,84.0,91.0,45.0,265.2734857476548,476.85365463620445,488.37776068802873,3.2753099446441616,5.887672915247923,6.029960106326565,2.210612381230458,3.973780455301707,4.069814672400243
81,169.55550009633927,142.5264276278731,-32.79766890586513,51.0,54.0,58.0,167.3412155755384,281.93684947358776,339.47286185999724,2.0661482468880665,3.481051128196478,4.191443548355803,1.3945101297961544,2.349473745613233,2.8289405154999794
82,169.57525654077958,142.5574917294061,-32.78864997320829,20.0,38.0,42.0,463.09231459752834,625.0943737236465,729.2384732663378,5.717762779852101,7.717988900503125,9.003847545391098,3.859102621646073,5.209119781030392,6.076987277219486
83,169.55888077424675,142.5211435413162,-32.80273767919229,77.0,91.0,66.0,228.6848579656293,313.67244772574657,329.22470858999463,2.823553162025674,3.8728879537335983,4.064910441494882,1.9057071497135791,2.6139370643812234,2.7435392382499577
84,169.55236134240445,142.52130307787783,-32.799219859580504,66.0,80.0,83.0,264.66050650412615,265.2734857476548,433.9121204329617,3.267741540261299,3.2753099446441616,5.357477318738324,2.2055042208677196,2.210612381230458,3.61593433694135
85,169.56840767818144,142.52137047023675,-32.80759030728867,72.0,103.0,126.0,82.3588772916273,146.00120032941476,218.51092155028886,1.0168782947256156,1.8026648310559406,2.6979364045746834,0.686323977430228,1.2166766694117908,1.8209243462524087
86,169.55168435645055,142.51583081833547,-32.80227848397462,96.0,91.0,102.0,299.9735937864456,348.0321857461852,414.64185652384435,3.703749329075491,4.297124817499037,5.119548952699173,2.499779948220382,2.9002682145515455,3.4553488043653724
87,169.56814396074827,142.5301124366189,-32.80199994480924,74.0,68.0,69.0,276.1876881542404,334.61219994870305,338.6446270832044,3.4100667054994633,4.131429354887711,4.181217401580206,2.3015640679520053,2.788434999572528,2.822038559026706
88,169.54041472186208,142.51445562018807,-32.797226819593156,75.0,80.0,86.0,383.1269110965329,615.8441697096758,645.1198558024079,4.730436509470747,7.603777391156253,7.965241883265426,3.192724259137777,5.1320347475806365,5.375998798353403
89,169.5539056340213,142.52949733715818,-32.79491764841253,54.0,53.0,48.0,227.90124956624487,246.00950859594758,263.0217255063002,2.813878013467284,3.037459200682494,3.2475076458555114,1.8991770797187089,2.0500792382995647,2.1918477125525033
90,169.56384548460338,142.5173760342379,-32.807690049728215,73.0,117.0,94.0,171.71021635226873,230.6723184599102,232.95861300893637,2.120091940702213,2.8480921735411253,2.876320864590688,1.4309184696022406,1.9222693204992534,1.9413217750744713
91,169.55490285305237,142.51865432803396,-32.80220474363672,96.0,83.0,86.0,308.9943589767871,313.67244772574657,348.0321857461852,3.8151279761082044,3.8728879537335983,4.297124817499037,2.574952991473228,2.6139370643812234,2.9002682145515455
92,169.53937305221243,142.50681379558822,-32.80144805486935,110.0,114.0,113.0,523.9609131834579,582.2897355007649,701.9420099646911,6.469302368149652,7.189483547421341,8.666820354552488,4.366340943195486,4.8524144625063785,5.8495167497057645
93,169.5754405733836,142.55036324703065,-32.79319381203161,100.0,71.0,70.0,183.66490530288718,203.40823844184737,430.972793747224,2.2676955034734103,2.5114648164456574,5.321185693522856,1.530540877524061,1.695068653682063,3.5914399478935364
94,169.56564224141277,142.51634502782525,-32.80927477230086,109.0,90.0,105.0,153.97866636303735,232.95861300893637,262.5063805284338,1.901161949074891,2.876320864590688,3.241144723733193,1.2831555530253123,1.9413217750744713,2.1875531710702836
95,169.5630799099756,142.51885757856755,-32.806364783114674,117.0,73.0,90.0,99.23046957123793,173.66166826167984,244.93584874468092,1.225190459130757,2.144186357177251,3.0242028106663277,0.8269205797603167,1.4471805688473331,2.0411320728723426
96,169.5571486124252,142.51723146845688,-32.80426964665462,117.0,86.0,91.0,239.57256609804105,299.9735937864456,308.9943589767871,2.957982800253424,3.703749329075491,3.8151279761082044,1.9964380508170103,2.499779948220382,2.574952991473228
97,169.57365480154195,142.53538307318098,-32.80160170309904,119.0,78.0,132.0,130.57543133364055,148.8854787375622,208.86303911297063,1.6122041280073718,1.8382767797084882,2.5788147923915274,1.0881285944470056,1.2407123228130195,1.7405253259414233
98,169.5701777805917,142.5273342907633,-32.80479885215126,76.0,129.0,118.0,249.4856365685322,311.0598379958572,312.962421264377,3.080378667305301,3.8406302759424573,3.8641213153214333,2.0790469714044364,2.5921653166321454,2.6080201772031435
