cloudnum,x,corr_x,y,nearest_neighbor,nearest_neighbor_corr,min_distance,min_distance_corr,true_dist,true_dist_corr,nearest_neighbor2,nearest_neighbor2_corr,min_distance2,min_distance_corr2,true_dist2_corr,nearest_neighbor3,nearest_neighbor3_corr,min_distance3,min_distance_corr3,true_dist3_corr
312,169.55967588536828,-166.75247639902844,-32.83422093277558,302.0,302.0,343.29737886370725,346.58424733675537,42301186.85409877,42706195.589975126,328.0,343.0,358.5109162333741,426.3737050217088,52537872.04987145,313.0,313.0,371.332347631859,475.5665716105719,58599429.08346126
313,169.55756892556735,-166.7492743189966,-32.83206633283945,302.0,269.0,310.49553588663946,330.99069636205553,38259335.75251309,40784754.43105043,269.0,302.0,326.4895613314454,463.9473716267423,57167708.424136765,312.0,312.0,371.332347631859,475.5665716105719,58599429.08346126
314,169.58208756334457,-166.78652462287369,-32.82291205447319,371.0,371.0,82.12678844240718,87.1283116251555,10119682.92658752,10735971.834498288,380.0,370.0,192.5087226730256,277.71093246810807,34219608.91354003,370.0,380.0,239.2971715713465,290.9844332235449,35855172.91790917
315,169.59362129096897,-166.8040381597693,-32.82245593792353,263.0,263.0,186.33064422197032,211.85407543785857,22959707.481505144,26104710.908547528,319.0,319.0,239.96993328195276,310.3277295312008,38238658.61241895,280.0,280.0,363.00467151883726,459.14332652060585,56575752.8130487
316,169.56639179276087,-166.7626816705792,-32.818565945614075,282.0,322.0,168.6173276198003,203.29601264327397,20777068.284333523,25050184.321187366,322.0,282.0,171.55899299161038,204.07995423195675,25146781.795177214,308.0,292.0,272.53772891087823,298.9786663254656,36840224.27285652
317,169.57944386250426,-166.78250942746982,-32.81461492209109,3.0,326.0,228.45166256119685,280.515231662197,28149869.646885164,34565155.345023416,311.0,310.0,238.79237220202285,302.1441466655122,37230275.5333424,250.0,250.0,254.30537091427263,316.0497605105834,38943728.666973315
318,169.56038927259058,-166.7535605339609,-32.824935429095405,285.0,285.0,146.47725992080012,218.62042770123313,18048963.73603278,26938462.486730404,342.0,342.0,176.1372433829733,267.34214972373877,32941964.971803863,290.0,290.0,186.24923103788296,280.33656833446037,34543140.40615153
319,169.59501924100667,-166.80616049270847,-32.82381183053399,315.0,330.0,239.96993328195276,279.3327782077762,29569153.777767584,34419453.14162388,330.0,315.0,240.34250545292693,310.3277295312008,38238658.61241895,256.0,256.0,260.9376355802951,367.19261598214325,45245563.80686093
320,169.57717424249128,-166.77906212983,-32.82073634032196,307.0,307.0,189.11341730778145,224.9358289451517,23302601.46067004,27716647.770177238,337.0,349.0,240.37033411471725,319.0711800505632,39316028.72049645,367.0,367.0,245.05814832853196,340.0255922709134,41898036.51119023
321,169.5749033463505,-166.7756126645325,-32.8195179256163,300.0,300.0,169.1746156669023,170.3071704795876,20845737.453582782,20985291.134162817,307.0,337.0,173.40965519260556,203.76711982591087,25108234.263272543,337.0,307.0,197.6663756039566,263.3174145865645,32446036.125392668
322,169.5671656001626,-166.7638573939257,-32.81972340356065,316.0,316.0,171.55899299161038,203.29601264327397,21139541.00977945,25050184.321187366,308.0,308.0,184.840959978228,267.26992435639636,32933065.34440307,298.0,298.0,244.7212592847538,342.8324745004695,42243901.22493464
323,169.60233971265592,-166.81727283011557,-32.83479938820492,356.0,356.0,358.96910143564844,543.1669288785411,44232260.33632443,66929161.61349459,293.0,293.0,591.8620392479851,613.6072308682803,75608832.82563654,344.0,344.0,827.7548211932052,1027.18759258835,126570305.98984647
324,169.5588651748402,-166.75124433434394,-32.826924024570076,284.0,290.0,191.81797868190174,211.01351381728338,23635858.1736217,26001136.70040173,283.0,284.0,206.22145184455403,263.0105852010504,32408228.533584304,290.0,283.0,210.94475578605145,276.92382937528714,34122621.87823827
325,169.56642344072048,-166.76272975702696,-32.82578037877715,306.0,335.0,200.95853691265498,216.9903967151103,24762159.990867354,26737609.670579642,335.0,306.0,216.9513578616802,232.42100121382222,28638972.52494286,340.0,340.0,281.9102276133943,283.049830387843,34877469.218926534
326,169.57861426081845,-166.78124938235118,-32.81651094401249,3.0,3.0,155.53694382963192,190.96065487153183,19165300.199582405,23530218.524356205,311.0,311.0,181.57716454587714,225.50551315954735,27786844.39818746,310.0,281.0,207.48191257419097,244.12920917412526,30081660.768863454
327,169.5687963865314,-166.7663351243273,-32.81612052098332,304.0,304.0,150.81752755781434,154.05375156039315,18583772.574124806,18982540.885982946,347.0,347.0,174.98785926764043,235.56889352844135,29026856.584640708,292.0,292.0,244.66705392976445,371.4401883864109,45768950.715738475
328,169.5621728807278,-166.75627098514352,-32.83272752033159,302.0,302.0,308.80720921947,433.6511593415726,38051299.72830841,53434601.748262025,312.0,312.0,358.5109162333741,502.47826407597324,61915494.400671095,387.0,343.0,458.9650860309998,545.8657113303242,67261706.2462247
329,169.5826907919101,-166.7874407497411,-32.825521322643326,370.0,370.0,126.30373508097105,138.14806090593828,15563177.079053361,17022637.79949679,381.0,381.0,266.02051770367837,309.9792240716661,38195715.6845928,348.0,378.0,281.38783460557914,340.35988106711227,41939227.65828854
330,169.59603060610615,-166.80769586779434,-32.82547965421004,256.0,256.0,126.48357379496223,171.62129561658043,15585336.84930655,21147217.95444207,319.0,319.0,240.34250545292693,279.3327782077762,34419453.14162388,294.0,294.0,459.98156638393505,571.5138497816451,70422076.12926961
331,169.5844837526401,-166.79016363445405,-32.82293648058429,380.0,380.0,107.99053678304422,160.89184816866594,13306620.312844206,19825132.81986359,287.0,296.0,193.5889198576277,276.0458847387543,34014441.32573753,370.0,287.0,265.3438031581598,289.2480493716607,35641215.275668755
332,169.57127475459433,-166.77010039895265,-32.81792449014137,4.0,4.0,124.62023558368408,174.75979188577284,15355735.859900357,21533944.231127996,346.0,346.0,187.04221724577133,251.18600863192788,30951201.32126867,347.0,301.0,202.91972177632343,273.83377600789595,33741864.747741655
333,169.58684345029423,-166.79374697773332,-32.82793039299117,357.0,357.0,203.46567972248846,207.206962727384,25071090.74011954,25532092.545574576,365.0,303.0,210.39075361926746,304.52727529638855,37523925.2251802,303.0,365.0,225.7359115631874,315.73200436012087,38904574.676519774
334,169.56285997222486,-166.7573150825515,-32.82763266629962,368.0,368.0,214.86823856788862,309.3040150098607,26476116.8254647,38112516.25911641,283.0,342.0,333.2526723295698,375.71993591941646,46296302.25183602,306.0,295.0,341.49791340226653,380.91359646395296,46936266.37238475
335,169.56639424130861,-166.76268539094588,-32.82401994141842,286.0,286.0,150.69807616099393,167.64617630350457,18569053.743839506,20657402.781992074,325.0,325.0,216.9513578616802,216.9903967151103,26737609.670579642,360.0,360.0,246.5125690609244,329.7579237522735,40632851.88903973
336,169.58009319145913,-166.7834956429892,-32.82104205445692,367.0,367.0,180.39708783570197,251.66000689498,22228573.214661483,31009607.50298859,299.0,299.0,209.5952300347806,254.18766450416786,31321066.09082678,338.0,394.0,233.33545340070282,263.3078545960379,32444858.141025502
337,169.57525458524555,-166.77614620739988,-32.821083172146984,321.0,321.0,197.6663756039566,203.76711982591087,24356499.07048971,25108234.263272543,307.0,307.0,237.709500548887,280.3703835352638,34547307.12345193,320.0,320.0,240.37033411471725,361.8333870275772,44585198.30639785
338,169.57901582344797,-166.78185930180035,-32.81948475833318,281.0,281.0,201.73595477315044,214.12258420084183,24857953.609476916,26384237.112274274,336.0,336.0,233.33545340070282,278.3464232856875,34297914.247264005,299.0,367.0,259.69343674449215,288.3952249914586,35536130.04728726
339,169.55613416435162,-166.74709370867438,-32.836887354745485,305.0,305.0,347.4915874361345,378.2212386679328,42817998.258585915,46604513.38730661,312.0,313.0,546.2645954994791,651.9889661007377,80338239.613497,354.0,312.0,610.3646449427025,740.1749049717687,91204532.53549631
340,169.56660345121466,-166.763003267184,-32.82806114252042,306.0,306.0,164.58545993717146,217.46995414611996,20280260.563929707,26796700.85433279,358.0,377.0,208.46494279005995,242.10860291934418,29832681.172733217,377.0,325.0,219.48480532488978,283.049830387843,34877469.218926534
341,169.57819156479923,-166.78060735638417,-32.82627875790859,432.0,432.0,155.96848044516693,175.91325456985038,19218474.24672647,21676074.18472652,383.0,383.0,196.61056927423903,227.54113214161274,28037673.86623966,389.0,408.0,278.3022194083186,316.8128943010927,39037762.19899113
342,169.56181565738692,-166.7557281438108,-32.82502899848611,285.0,285.0,58.8852912467754,70.53088483252814,7255859.966751433,8690832.852150006,295.0,295.0,147.61405812542424,213.5603215288897,26314954.968536224,318.0,318.0,176.1372433829733,267.34214972373877,32941964.971803863
343,169.56114045933546,-166.7547020883846,-32.83687040158565,362.0,350.0,329.4921438448122,421.17390307527455,40600102.423940994,51897151.18428119,312.0,312.0,373.0270180356253,426.3737050217088,52537872.04987145,350.0,362.0,384.0226474749945,457.8483539471857,56416185.97632977
344,169.59801724289008,-166.81071169123024,-32.82965705889726,294.0,294.0,171.59826791043625,181.65167473897384,21144380.4748678,22383163.71924287,376.0,376.0,205.96284374683881,295.0738306820845,36359069.47134903,293.0,293.0,395.2557731795692,596.1777180029961,73461163.99422662
345,169.58999791247663,-166.79853683189168,-32.82163625806324,280.0,271.0,260.1098477042263,297.7862476060509,32050798.950888414,36693294.14707099,271.0,280.0,292.5614543559639,346.50778334879016,42696773.67870615,279.0,279.0,349.9284952441462,509.06162597768844,62726697.861805506
346,169.57246451592374,-166.77190785348282,-32.81886716789844,332.0,332.0,187.04221724577133,251.18600863192788,23047387.68325843,30951201.32126867,4.0,278.0,259.0994272063175,315.07305822545493,38823379.17289679,278.0,373.0,289.94943568911276,321.20324105968143,39578741.79867249
347,169.56991538863608,-166.76803520840235,-32.816994925134985,327.0,4.0,174.98785926764043,200.4349882998318,21562046.749613978,24697648.202948835,4.0,327.0,188.16418872021097,235.56889352844135,29026856.584640708,332.0,332.0,202.91972177632343,279.06333497124206,34386252.28022222
348,169.58049965294282,-166.78411297634756,-32.826164608168135,329.0,394.0,281.38783460557914,387.9807141833499,34672677.69278972,47807078.34350327,341.0,378.0,284.7507882301315,395.57687183854546,48743078.744698256,378.0,329.0,319.559284149472,417.6401447509239,51461720.62063879
349,169.5770294801655,-166.7788422443571,-32.823316425480265,383.0,383.0,200.51517239353754,206.45614904200735,24707528.506555583,25439577.099919684,367.0,320.0,290.83185851462326,319.0711800505632,39316028.72049645,366.0,366.0,303.278528505053,341.8871834086069,42127422.225762695
350,169.56236717293535,-166.75656623177963,-32.83973537763557,362.0,362.0,216.76977577039202,260.76328807785717,26710424.70389756,32131316.033292197,343.0,384.0,384.0226474749945,414.23872452767745,51042596.79013036,354.0,343.0,394.8956774913026,421.17390307527455,51897151.18428119
351,169.5926130721391,-166.80250745306077,-32.83335547990286,374.0,374.0,217.25256405971834,326.8667721694435,26769913.99480144,40276603.485007,363.0,363.0,325.8043034618003,346.6340935848887,42712337.65684217,375.0,375.0,367.77822479105595,473.89348691405513,58393271.178602375
352,169.58957594366916,-166.79789612422078,-32.82942136640964,375.0,375.0,252.7351243219511,283.620432309727,31142083.734875172,34947778.92707757,357.0,357.0,302.8653660283582,459.48062267976644,56617314.52814554,333.0,374.0,383.5599353219255,508.21677631306284,62622595.27982472
353,169.56957305931667,-166.76751511822107,-32.82177249423965,360.0,360.0,234.2906867537632,327.63067172297656,28869355.633736853,40370731.3745316,372.0,372.0,238.250290206724,330.567991526211,40732668.63795648,373.0,359.0,333.33069539278335,370.8183424178413,45692326.703641444
354,169.55930799349997,-166.75191730472,-32.84069043524399,350.0,343.0,394.8956774913026,582.5031255502124,48659141.81088871,71776177.37296697,343.0,350.0,522.0611876002785,584.8051202421399,72059829.72103521,384.0,339.0,546.9428278165748,756.8822941830692,93263221.11392546
355,169.56735876380245,-166.7641508827011,-32.83767167452922,404.0,399.0,441.52796653727876,445.5101709986315,54405183.85437114,54895872.06052195,399.0,361.0,444.12544545370855,507.15903557541236,62492260.207839474,361.0,404.0,469.2743527864548,572.1092163682432,70495437.34545407
356,169.59944261730348,-166.81287537941355,-32.835105585053064,323.0,323.0,358.96910143564844,543.1669288785411,44232260.33632443,66929161.61349459,293.0,293.0,649.0668327243005,694.0275408017852,85518243.05364852,376.0,344.0,683.7025598897,722.3689875732471,89010483.04558586
357,169.58712182509,-166.79416969031953,-32.8295579946541,388.0,333.0,175.69215190520038,207.206962727384,21648829.860396825,25532092.545574576,333.0,388.0,203.46567972248846,257.0009631981567,31667721.44288544,303.0,397.0,222.23363969000752,259.29184189131297,31950004.074870665
358,169.56828440243933,-166.7655572555643,-32.82825249522771,340.0,377.0,208.46494279005995,251.64448722762808,25687101.156086314,31007695.16578771,377.0,392.0,212.53247259017897,272.8479111325144,33620386.23705672,392.0,340.0,272.64532614795917,315.58512386350765,38886476.025860034
359,169.56889809211773,-166.7664896464876,-32.824601781044386,393.0,393.0,238.70539399173012,261.7628846011018,29413336.937635828,32254486.56097999,360.0,360.0,255.36765688487614,288.3390294908149,35529205.62397544,335.0,353.0,316.7456902838839,370.8183424178413,45692326.703641444
360,169.5679481308744,-166.76504634438913,-32.822759874969094,353.0,359.0,234.2906867537632,288.3390294908149,28869355.633736853,35529205.62397544,335.0,353.0,246.5125690609244,327.63067172297656,40370731.3745316,359.0,335.0,255.36765688487614,329.7579237522735,40632851.88903973
361,169.56599427807092,-166.7620776762092,-32.84122726675081,421.0,421.0,359.7460051009606,450.6326786379569,44327990.59567794,55527068.7027156,384.0,355.0,401.19835996714875,507.15903557541236,62492260.207839474,355.0,384.0,469.2743527864548,564.3434020551058,69538531.80943865
362,169.56339525266287,-166.7581284748336,-32.83830784222968,350.0,350.0,216.76977577039202,260.76328807785717,26710424.70389756,32131316.033292197,343.0,343.0,329.4921438448122,457.8483539471857,56416185.97632977,361.0,384.0,481.6315503585567,562.7115514647217,69337454.78120647
363,169.59345384070025,-166.80378393510753,-32.835862325018034,351.0,351.0,325.8043034618003,346.6340935848887,40145685.83140473,42712337.65684217,396.0,396.0,411.848076179028,411.8482139989551,50748037.49903738,374.0,402.0,470.7270196893931,571.664507373428,70440640.1945185
364,169.57015974490923,-166.7684064480237,-32.82993808423753,392.0,440.0,231.1558788631045,339.47707135876425,28483083.839954518,41830447.63045073,440.0,392.0,235.94951297513265,343.2848133206491,42299638.52481474,401.0,369.0,298.77146035331975,361.5870660821947,44554846.57935819
365,169.58517161837943,-166.79120822567324,-32.827583524487075,381.0,303.0,168.71110937773173,185.10128138520454,20788624.0954466,22808225.092558157,303.0,381.0,182.4839299548958,254.28251183914887,31332753.20260411,333.0,296.0,210.39075361926746,314.8475312489538,38795589.68378041
366,169.57590923371419,-166.77714062425198,-32.82550797913291,389.0,389.0,189.03640278649112,190.27590255167905,23293111.712550305,23445843.17629283,383.0,383.0,195.6580567036575,284.83298675671483,35097190.18213165,341.0,349.0,296.83383691732433,341.8871834086069,42127422.225762695
367,169.5788475147106,-166.78160366441242,-32.82181124131122,336.0,336.0,180.39708783570197,251.66000689498,22228573.214661483,31009607.50298859,394.0,394.0,209.51920875357033,255.69518867076962,31506823.58676096,320.0,338.0,245.05814832853196,288.3952249914586,35536130.04728726
368,169.564438140328,-166.75971317161475,-32.82837437557458,306.0,306.0,204.4322635296062,261.51564072068203,25190193.43286473,32224021.109659657,334.0,387.0,214.86823856788862,267.1682078442969,32920531.810943797,387.0,334.0,253.57341741694123,309.3040150098607,38112516.25911641
369,169.5714541557759,-166.77037294460266,-32.82776000000476,382.0,390.0,212.4485217947906,254.2060058472784,26177958.733807802,31323326.11560367,390.0,401.0,247.02534774423782,308.6527045846993,38032261.62948315,401.0,382.0,266.20129202565795,321.3126557036415,39592223.89781944
370,169.58308817392836,-166.7880442473673,-32.82457646170666,329.0,329.0,126.30373508097105,138.14806090593828,15563177.079053361,17022637.79949679,314.0,380.0,239.2971715713465,251.7629598624463,31022293.392780095,380.0,314.0,239.6100550962601,277.71093246810807,34219608.91354003
371,169.58188098658093,-166.78621088977286,-32.82227837186091,314.0,314.0,82.12678844240718,87.1283116251555,10119682.92658752,10735971.834498288,380.0,380.0,222.8290195788683,332.8797802172398,41017527.80498561,336.0,299.0,267.8359207362503,350.68474349166047,43211459.72749136
372,169.57119908850953,-166.76998544687103,-32.822818713727294,373.0,373.0,212.84069729874378,260.064462131039,26226282.69517108,32045206.52947748,353.0,353.0,238.250290206724,330.567991526211,40732668.63795648,379.0,390.0,342.79642805270817,388.9463707944501,47926066.78692876
373,169.5722595540084,-166.77159648515044,-32.821455245851816,372.0,372.0,212.84069729874378,260.064462131039,26226282.69517108,32045206.52947748,346.0,346.0,319.9020827659773,321.20324105968143,39578741.79867249,353.0,379.0,333.33069539278335,424.7184616125707,52333912.55280007
374,169.59087823259202,-166.79987346407046,-32.833040936073836,351.0,375.0,217.25256405971834,231.44601677291476,26769913.99480144,28518834.704050727,375.0,351.0,224.90497724603784,326.8667721694435,40276603.485007,385.0,385.0,281.4696925297615,327.2953394810893,40329411.653800756
375,169.59049014672112,-166.79928421896275,-32.83125744378239,374.0,374.0,224.90497724603784,231.44601677291476,27712846.216278683,28518834.704050727,352.0,352.0,252.7351243219511,283.620432309727,34947778.92707757,351.0,351.0,367.77822479105595,473.89348691405513,58393271.178602375
376,169.59651581888446,-166.8084324635773,-32.83039166340499,344.0,344.0,205.96284374683881,295.0738306820845,25378791.90098775,36359069.47134903,294.0,294.0,347.51735023086553,440.6265321548972,54294108.88965091,293.0,330.0,576.6927762285723,612.0265018096269,75414055.00502768
377,169.5673284460357,-166.76410481863317,-32.829688163662965,406.0,406.0,154.0865214846123,181.58785082731995,18986578.804047387,22375299.32126358,392.0,392.0,158.93927225420825,215.3136260496581,26530997.579728443,358.0,340.0,212.53247259017897,242.10860291934418,29832681.172733217
378,169.58215502682373,-166.78662708087126,-32.82816096905372,381.0,398.0,227.68361571240132,319.74794926614544,28055230.726625595,39399420.388502195,398.0,381.0,242.50127411446272,326.90697388661715,40281557.15041409,348.0,329.0,319.559284149472,340.35988106711227,41939227.65828854
379,169.57357902176417,-166.77360092470755,-32.82425931715669,390.0,390.0,282.70384462561293,370.4699479453901,34834836.76881755,45649397.45167083,366.0,373.0,325.7549072942105,424.7184616125707,52333912.55280007,372.0,366.0,342.79642805270817,462.5050091764537,56989980.17079867
380,169.58363687537215,-166.7888775398018,-32.82271091389644,331.0,331.0,107.99053678304422,160.89184816866594,13306620.312844206,19825132.81986359,314.0,370.0,192.5087226730256,251.7629598624463,31022293.392780095,371.0,314.0,222.8290195788683,290.9844332235449,35855172.91790917
381,169.58382064402042,-166.78915661940485,-32.82736096800878,365.0,365.0,168.71110937773173,254.28251183914887,20788624.0954466,31332753.20260411,378.0,398.0,227.68361571240132,260.7857458800242,32134083.28915924,398.0,329.0,259.4685261931679,309.9792240716661,38195715.6845928
382,169.57316479385332,-166.77297166809873,-32.82797532318874,369.0,401.0,212.4485217947906,231.26925963387646,26177958.733807802,28497054.64621573,401.0,369.0,215.14598964838666,321.3126557036415,39592223.89781944,418.0,390.0,278.2423421121436,360.04696136473126,44365074.49999091
383,169.577378510297,-166.77937239904705,-32.82490584467763,366.0,349.0,195.6580567036575,206.45614904200735,24109033.525179215,25439577.099919684,341.0,341.0,196.61056927423903,227.54113214161274,28037673.86623966,349.0,366.0,200.51517239353754,284.83298675671483,35097190.18213165
384,169.56317886927638,-166.75779966820684,-32.84286270318335,350.0,350.0,398.1180309265465,414.23872452767745,49056200.988052756,51042596.79013036,361.0,362.0,401.19835996714875,562.7115514647217,69337454.78120647,354.0,361.0,546.9428278165748,564.3434020551058,69538531.80943865
385,169.589691849024,-166.79807211301835,-32.834992969584135,403.0,403.0,184.9189887763149,224.87585490381935,22785762.95277636,27709257.754159074,407.0,407.0,191.50167028232363,248.85847860627956,30664402.503143806,374.0,374.0,281.4696925297615,327.2953394810893,40329411.653800756
386,169.58134562707204,-166.7853978175704,-32.83133631634897,414.0,413.0,259.67431292266633,304.36414757173225,31997132.248750433,37503824.58711355,413.0,414.0,297.9445283782034,390.30816955942544,48093867.96328954,405.0,378.0,321.4238317882491,419.563008224898,51698656.32744997
387,169.56503499659763,-166.76062008953488,-32.83034380801283,406.0,368.0,204.41761043111921,267.1682078442969,25188387.87449099,32920531.810943797,368.0,406.0,253.57341741694123,305.62720355094325,37659458.65330023,377.0,306.0,293.9204447647092,403.08024758178624,49667646.53604557
388,169.5857897806818,-166.7921469474624,-32.83006659346136,303.0,303.0,134.74655261206036,145.93201502115954,16603503.11690365,17981778.526354566,357.0,397.0,175.69215190520038,248.35627158493983,30602520.431339335,397.0,357.0,214.00017283247556,257.0009631981567,31667721.44288544
389,169.5760631364874,-166.7773744011667,-32.82703437422586,366.0,366.0,189.03640278649112,190.27590255167905,23293111.712550305,23445843.17629283,432.0,418.0,196.48591509646903,270.89139008879215,33379303.23628225,418.0,432.0,245.25907072560497,293.84752448638085,36207963.72246012
390,169.5718798806788,-166.77101969866212,-32.8258009781426,369.0,369.0,247.02534774423782,254.2060058472784,30438523.670686927,31323326.11560367,379.0,382.0,282.70384462561293,360.04696136473126,44365074.49999091,393.0,379.0,282.7374224898499,370.4699479453901,45649397.45167083
391,169.58330068300725,-166.78836697857543,-32.83834055198847,422.0,422.0,380.6815164896958,380.75281291355117,46907669.42128469,46916454.58404217,439.0,439.0,393.3686392996292,577.7053919672209,71184999.46930204,428.0,428.0,458.54428368796175,660.4225614197453,81377429.2881226
392,169.56835898736708,-166.76567057482137,-32.83046390446988,377.0,377.0,158.93927225420825,215.3136260496581,19584535.938880473,26530997.579728443,406.0,358.0,213.63409542756682,272.8479111325144,33620386.23705672,364.0,406.0,231.1558788631045,322.30603074955934,39714627.81355179
393,169.56966029140648,-166.76764764768978,-32.8263827624366,359.0,359.0,238.70539399173012,261.7628846011018,29413336.937635828,32254486.56097999,369.0,358.0,278.672129263747,345.58039477949393,42582500.63273649,390.0,369.0,282.7374224898499,376.25633134310067,46362397.026925914
394,169.5798879984881,-166.78318399328595,-32.82315609432384,367.0,367.0,209.51920875357033,255.69518867076962,25817008.0655535,31506823.58676096,336.0,336.0,261.7166866472101,263.3078545960379,32444858.141025502,371.0,348.0,268.3373190501449,387.9807141833499,47807078.34350327
395,169.59441334520574,-166.80524064746945,-32.84127947888512,396.0,396.0,281.7938212135936,312.633067788897,34722703.461767994,38522722.95547769,402.0,402.0,474.9441732153214,651.0040453239175,80216877.43486732,363.0,363.0,677.8928436318713,691.2157850052259,85171777.81778789
396,169.59345144707171,-166.80378030106786,-32.83920469763925,402.0,395.0,271.6728729658026,312.633067788897,33475597.747219432,38522722.95547769,395.0,363.0,281.7938212135936,411.8482139989551,50748037.49903738,363.0,402.0,411.848076179028,412.0768560272535,50776210.825596884
397,169.58668482671925,-166.79350610603097,-32.83155492146572,388.0,388.0,214.00017283247556,248.35627158493983,26369153.553572293,30602520.431339335,357.0,357.0,251.88473233642574,259.29184189131297,31950004.074870665,303.0,303.0,347.56647823694993,392.3653316013285,48347351.97243558
398,169.58363476278836,-166.78887433152525,-32.82945847740825,303.0,381.0,222.34179286067024,260.7857458800242,27397010.01040427,32134083.28915924,378.0,378.0,242.50127411446272,319.74794926614544,39399420.388502195,381.0,303.0,259.4685261931679,332.6660504050224,40991191.96533305
399,169.56760777672633,-166.7645292252564,-32.83407596456612,404.0,355.0,318.299633433167,445.5101709986315,39220958.557895295,54895872.06052195,423.0,406.0,411.5913629079392,449.0968399646441,55337822.2863503,406.0,404.0,428.18291754903527,457.5694699646456,56381821.82389992
400,169.5668563968368,-166.76338759343528,-32.84670527869552,409.0,421.0,351.4124372078608,450.8933686326181,43301126.32489863,55559190.987516195,421.0,409.0,425.258188636172,499.3424388259585,61529097.24762048,424.0,420.0,434.1991243826818,638.493406014425,78675313.4041522
401,169.57256271864418,-166.77205703769357,-32.82961426157208,440.0,440.0,163.05600734192606,188.48961766832235,20091801.041663304,23225736.716768935,382.0,382.0,215.14598964838666,231.26925963387646,28497054.64621573,369.0,369.0,266.20129202565795,308.6527045846993,38032261.62948315
402,169.59125039298203,-166.80043852263677,-32.83907666549306,396.0,396.0,271.6728729658026,412.0768560272535,33475597.747219432,50776210.825596884,411.0,411.0,371.7019831790999,564.3841278342262,69543550.04988678,403.0,363.0,468.1933272116065,571.664507373428,70440640.1945185
403,169.58878297984603,-166.79669208486825,-32.83618717015154,416.0,416.0,121.07959756780498,168.50158977622212,14919457.578987852,20762807.038985554,385.0,385.0,184.9189887763149,224.87585490381935,27709257.754159074,407.0,407.0,280.09440538189244,281.8008477941644,34723569.27874176
404,169.5699400834715,-166.7680727262885,-32.83518643556445,423.0,423.0,219.20251898425042,259.6494869976837,27010187.9167659,31994073.19221178,399.0,399.0,318.299633433167,457.5694699646456,56381821.82389992,355.0,355.0,441.52796653727876,572.1092163682432,70495437.34545407
405,169.57914210262558,-166.78205110134883,-32.832732351521486,414.0,414.0,222.16852327396734,222.9786364524209,27375659.689619675,27475482.033291973,413.0,434.0,248.51980776968784,307.87474605203835,37936401.38911733,431.0,413.0,251.45905884660033,351.2345676714664,43279209.19718977
406,169.56664680021842,-166.76306913197772,-32.8307365439543,377.0,377.0,154.0865214846123,181.58785082731995,18986578.804047387,22375299.32126358,387.0,387.0,204.41761043111921,305.62720355094325,37659458.65330023,392.0,392.0,213.63409542756682,322.30603074955934,39714627.81355179
407,169.58856305047337,-166.79635813829694,-32.83392471446148,385.0,385.0,191.50167028232363,248.85847860627956,23596882.575385667,30664402.503143806,403.0,403.0,280.09440538189244,281.8008477941644,34723569.27874176,374.0,416.0,305.3558877626393,361.7663906517218,44576942.99660496
408,169.57768175161752,-166.77983299902988,-32.82873048814864,432.0,432.0,163.5283802455916,163.80639499207038,20150006.94620271,20184263.991152834,389.0,341.0,288.8908381917947,316.8128943010927,39037762.19899113,418.0,389.0,300.4014198648042,368.0451918223255,45350618.41008048
409,169.56937336937483,-166.76721173315818,-32.84804625284956,424.0,424.0,236.9514902335395,275.23037482572704,29197220.488262113,33913953.995113224,400.0,400.0,351.4124372078608,499.3424388259585,61529097.24762048,415.0,415.0,433.4655646322703,520.4505908326331,64130048.8923272
410,169.57197572555532,-166.77116530346274,-32.84061718650484,412.0,412.0,208.74839604112617,210.45376950331146,25722028.334899746,25932164.869348966,420.0,419.0,451.24679785408495,517.4330540773084,63758227.2764774,419.0,415.0,475.5186689111044,572.2507502117788,70512877.18021597
411,169.58823382995885,-166.79585823714496,-32.839072520860995,416.0,416.0,293.25352560060253,295.9510316451682,36134771.03470468,36467158.38822576,425.0,425.0,346.94843440857267,348.4785065066063,42939606.667447306,403.0,403.0,361.91558912728124,370.08253650403003,45601660.51926362
412,169.5721654653302,-166.7714535495077,-32.83893373749022,410.0,410.0,208.74839604112617,210.45376950331146,25722028.334899746,25932164.869348966,426.0,426.0,380.0189247331657,558.5074065608637,68819419.01953407,404.0,404.0,537.028206850588,621.8929186649536,76629797.29924224
413,169.5809041538822,-166.78472732473531,-32.83371365647247,434.0,434.0,196.52759244275845,242.27993626898137,24216177.931285005,29853792.909913767,405.0,386.0,248.51980776968784,304.36414757173225,37503824.58711355,386.0,405.0,297.9445283782034,351.2345676714664,43279209.19718977
414,169.57927691252291,-166.7822558570263,-32.83093437871854,405.0,405.0,222.16852327396734,222.9786364524209,27375659.689619675,27475482.033291973,386.0,386.0,259.67431292266633,390.30816955942544,48093867.96328954,431.0,408.0,312.9081891463647,403.5792107018384,49729128.89354126
415,169.57141734933722,-166.77031702850599,-32.84518318769185,424.0,424.0,198.05914127528132,247.26909554798243,24404895.75242062,30468558.33458563,419.0,419.0,275.59061673252154,394.798384814263,48647153.38346578,420.0,420.0,355.6528480044705,459.79515581841133,56656071.378295876
416,169.58795068362406,-166.79542829295008,-32.83670951080273,403.0,403.0,121.07959756780498,168.50158977622212,14919457.578987852,20762807.038985554,411.0,411.0,293.25352560060253,295.9510316451682,36467158.38822576,385.0,407.0,301.27716856486035,361.7663906517218,44576942.99660496
