cloudnum,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,MLUM_MSUN_nn,MLUM_MSUN_nn2,MLUM_MSUN_nn3,SIGV_KMS_nn,SIGV_KMS_nn2,SIGV_KMS_nn3,RAD_PC_nn,RAD_PC_nn2,RAD_PC_nn3
349,259.22277079966483,-0.011451876543127659,-62.804868785231676,348.0,334.0,350.0,163.1355461500079,229.01956129463682,326.88180033490465,3.267265387505747,4.586785059043255,6.5467619856296215,1.812617179444536,2.5446617921626355,3.63202000372117,2864724.11219224,2491799.2574138865,4363472.185591469,5.448750965381108,4.186881387815905,5.040591326223927,61.274847480379215,24.435073247910054,48.083423486504145
350,259.219576464496,-0.012912064116211095,-62.80417331203889,349.0,394.0,381.0,326.88180033490465,413.0141250567824,446.6509437687555,6.5467619856296215,8.271813146769116,8.945488603265758,3.63202000372117,4.589045833964256,4.962788264097292,2665768.960884472,735561.0729486537,885918.8217930711,3.13609466903156,2.5504918034442743,2.4351758368413643,69.60130150925566,35.44709620982953,34.517270936680795
351,259.241014345292,-0.0031121810358713297,-62.82365593794992,358.0,321.0,266.0,63.60239709444927,76.0605167214445,108.76381928543994,1.2738236116732435,1.5233338135348231,2.1783128849029856,0.7066933010494376,0.845116852460496,1.2084868809493348,2048649.5693068868,2536071.3285112414,4257926.344067805,5.706694228838629,7.700407460055189,6.431952521408921,47.31045748302832,40.85215416606045,63.166008040920055
352,259.22661461404897,-0.00969296996358192,-62.811541443714354,333.0,360.0,379.0,207.68413290412238,253.11100755046573,291.78106009732005,4.159480842684202,5.069286575998032,5.843767228443866,2.307601476712476,2.812344528338514,3.2420117788591174,4563863.389087732,529173.6418254431,2649437.7660921225,6.261310914890986,4.459086671770078,3.9496443359808593,66.31486910191688,39.7907791418156,87.56204912005748
353,259.22669147143404,-0.009658597821053256,-62.809269763832255,361.0,345.0,337.0,155.82293236194005,161.35950898591094,195.0641601324442,3.120808956115976,3.231695060313891,3.9067290592669055,1.73136591513267,1.792883433176791,2.1673795570271617,3276233.992237425,3747693.3924864903,1516927.1313346692,6.537603646410423,5.195912737908059,5.428752771192266,51.31051770397459,50.832748802805845,54.8218919378672
354,259.2255280966993,-0.010185111968713995,-62.823984551632996,367.0,357.0,374.0,185.2871504206946,282.6310910836062,333.2460068516451,3.7109159076982485,5.660512396736202,6.6742237936893085,2.0587461157854987,3.1403454564845186,3.7027334094627298,578812.8105416107,4689235.819829761,817503.8388426679,2.3539463225659585,7.31985005342116,2.964423770444506,45.454750271506875,55.471513227834976,
355,259.21184640739136,-0.01643367527052561,-62.82436765563686,343.0,366.0,365.0,295.29399837912985,861.1685006403819,916.279393359404,5.914124069288637,17.247412359568113,18.35116881550219,3.2810444264347813,9.568538896004263,10.180882148437837,801550.7980973433,1467465.932582226,1028414.9575094748,4.530531518185118,1.8011093062588592,5.324664569292148,71.84854183212416,30.058550442246464,34.271267555823506
356,259.239083075002,-0.003994177603639753,-62.82419950525402,332.0,296.0,265.0,148.103512797702,150.09436402474174,168.23785978145074,2.9662050518836165,3.0060776575743406,3.3694541079755504,1.645594586641136,1.6677151558304668,1.8693095531272337,3054697.7620573766,1541402.811135834,2333407.522920669,8.339369234944462,4.107402621041083,4.545804787219954,23.981959739246268,33.64363112311179,40.55253043970077
357,259.2280682433396,-0.009025201702887332,-62.82320342801232,377.0,387.0,382.0,212.92407364157745,218.17278211687682,250.4326016525267,4.264425947586881,4.36954665202664,5.0156436815427625,2.365823040461976,2.424142023520858,2.782584462805857,2523339.4520345363,1702329.0650626086,1967785.5893498126,7.214431692453078,4.11015751785946,6.352277178634279,61.154264141916435,65.45516401348827,73.89843940876193
358,259.2412709893308,-0.002994993567435362,-62.823363878026036,321.0,351.0,266.0,59.45945277335039,63.60239709444927,134.16445356676482,1.190849061355172,1.2738236116732435,2.6870347126507683,0.6606605863705609,0.7066933010494376,1.4907161507418338,2536071.3285112414,1774020.8864801603,4257926.344067805,7.700407460055189,5.9361117615816035,6.431952521408921,40.85215416606045,,63.166008040920055
359,259.23179054484444,-0.007324998049358792,-62.823557774121284,344.0,377.0,382.0,121.72487043322545,138.33468141084006,203.07744781423102,2.437895758165394,2.7705556951375088,4.067218530143803,1.3524985603691742,1.537052015676003,2.2564160868247933,1715907.1605838633,2523339.4520345363,1967785.5893498126,5.005994156100918,7.214431692453078,6.352277178634279,,61.154264141916435,73.89843940876193
360,259.2242475715364,-0.010774747080052546,-62.810910464811954,399.0,368.0,376.0,148.5732047987079,203.56622431762312,237.7189364873865,2.9756120048984043,4.077007706012872,4.761015434525381,1.6508133866523131,2.2618469368624834,2.641321516526522,1573774.878105358,2465348.889487047,2059307.7927093145,5.484878315772753,3.778092697546691,5.1125672204862616,,58.28609512247642,30.93420118414429
361,259.22679872589464,-0.009609838666489323,-62.80850032306038,337.0,353.0,362.0,147.00067530526442,155.82293236194005,168.91162109548372,2.94411751270456,3.120808956115976,3.3829481445159137,1.6333408367251627,1.73136591513267,1.8767957899498224,1516927.1313346692,1616304.2019594978,2452574.865369569,5.428752771192266,6.909855722608771,6.801892151668034,54.8218919378672,29.776159766453826,69.8536789230985
362,259.2254187879057,-0.010240614105199363,-62.80795206083455,361.0,372.0,353.0,168.91162109548372,187.80762417033557,291.14127540741896,3.3829481445159137,3.761395749992991,5.830953672955181,1.8767957899498224,2.086751379670399,3.2349030600824387,3276233.992237425,1755195.1461354317,1616304.2019594978,6.537603646410423,5.560791273460935,6.909855722608771,51.31051770397459,34.223103842299146,29.776159766453826
363,259.223457557961,-0.011137313589150887,-62.806716534387476,372.0,348.0,362.0,141.60178449575633,232.61024037073815,308.5456173988617,2.83598896874757,4.658698886163432,6.1795264121463385,1.573353161063962,2.58455822634154,3.4282846377651364,1755195.1461354317,2864724.11219224,2452574.865369569,5.560791273460935,5.448750965381108,6.801892151668034,34.223103842299146,61.274847480379215,69.8536789230985
364,259.2193611558792,-0.013003068442206172,-62.82091454934486,370.0,397.0,403.0,117.77172389192629,148.14129389769963,184.4189893511394,2.3587224622716336,2.9669617286670475,3.6935284487398614,1.3085747099102945,1.6460143766411102,2.0490998816793304,598678.3527516657,666182.753830169,1654024.574868729,4.933969631865012,4.490259357342461,5.93236758341415,,45.8920146262332,51.86201435253723
365,259.2168318488295,-0.0141586135827066,-62.82044623888999,370.0,366.0,389.0,145.94204933459875,148.31455312402517,172.43013575237597,2.922915438270763,2.9704317502938418,3.4534166685451586,1.6215783259399892,1.6479394791558382,1.9158903972486256,598678.3527516657,1467465.932582226,663046.9446975717,4.933969631865012,1.8011093062588592,6.824408986052672,,30.058550442246464,5.7955255810570625
366,259.21522914955466,-0.014890720833525831,-62.82039592639532,365.0,389.0,405.0,148.31455312402517,172.3080626966585,235.8513099591891,2.9704317502938418,3.4509717993605733,4.723610763033637,1.6479394791558382,1.914534029962876,2.620570110657661,1028414.9575094748,663046.9446975717,1922887.6024482613,5.324664569292148,6.824408986052672,6.442614911047052,34.271267555823506,5.7955255810570625,20.544948642234544
367,259.2237416626072,-0.011001178320388593,-62.82356682084199,374.0,354.0,387.0,171.25337107954314,185.2871504206946,379.56476293447815,3.429848521838181,3.7109159076982485,7.601892055532155,1.9028152342171487,2.0587461157854987,4.217386254827541,817503.8388426679,873276.1900270045,1702329.0650626086,2.964423770444506,2.8114060902809013,4.11015751785946,,37.1077137806866,65.45516401348827
368,259.22446599556474,-0.010675306428852996,-62.80990817620119,360.0,345.0,353.0,203.56622431762312,228.81732881242118,242.6376031958225,4.077007706012872,4.582734763415075,4.859526089428097,2.2618469368624834,2.542414764582462,2.6959733688424774,529173.6418254431,3747693.3924864903,1616304.2019594978,4.459086671770078,5.195912737908059,6.909855722608771,39.7907791418156,50.832748802805845,29.776159766453826
369,259.2443484214449,-0.001589488765129381,-62.822127781907966,383.0,441.0,253.0,12.45118476528465,30.737664072447128,88.01870831748177,0.24937131101792945,0.6156114242835762,1.7628314976445032,0.1383464973920519,0.3415296008049687,0.9779856479720214,2356246.660417345,1371226.4523218342,3212961.1443907763,4.9261046084809035,6.237846580658935,9.112563696934853,47.67021140139153,26.19403902530807,37.53633887573127
370,259.2184017553988,-0.013441472286949384,-62.82053067809531,403.0,364.0,365.0,100.6783227421693,117.77172389192629,145.94204933459875,2.0163772208489124,2.3587224622716336,2.922915438270763,1.1186480304685498,1.3085747099102945,1.6215783259399892,1654024.574868729,373631.9277243485,1028414.9575094748,5.93236758341415,2.5352064029674395,5.324664569292148,51.86201435253723,,34.271267555823506
371,259.2475049759052,-0.00014772721546514324,-62.82041853747084,402.0,450.0,302.0,12.873122596482999,17.21075919322227,25.20321748728965,0.2578218474220921,0.34469567872721235,0.5047679803289581,0.14303469551647802,0.19123065770247002,0.28003574985877433,4341334.981088484,1193886.9756458718,13051747.621514171,4.736168300833345,5.228597215749857,8.38983040656767,61.70629523971692,47.07082174265153,51.023321401888786
372,259.2237814709151,-0.010989031798670305,-62.80740128361844,363.0,362.0,361.0,141.60178449575633,187.80762417033557,356.4268439190447,2.83598896874757,3.761395749992991,7.1384877042295765,1.573353161063962,2.086751379670399,3.9602982657671695,3204960.6515246555,2452574.865369569,3276233.992237425,4.344454333428792,6.801892151668034,6.537603646410423,41.40650870347267,69.8536789230985,51.31051770397459
373,259.2381579065245,-0.0044168690011376546,-62.82322456755743,386.0,356.0,351.0,171.0163928203045,214.7661757507541,277.7284673354321,3.425102340627068,4.3013194181002286,5.562323048930644,1.9001821424478311,2.386290841675049,3.0858718592825842,1159706.0487345452,185903.87244980308,1774020.8864801603,8.610231440497815,17.141379161592404,5.9361117615816035,30.52784093234657,47.696541026498835,
374,259.22307122033607,-0.011307694445809938,-62.8227768727104,367.0,396.0,354.0,171.25337107954314,231.73381209899662,333.2460068516451,3.429848521838181,4.6411458523552165,6.6742237936893085,1.9028152342171487,2.5748201344333004,3.7027334094627298,578812.8105416107,878372.8236365169,873276.1900270045,2.3539463225659585,2.3361659557882466,2.8114060902809013,45.454750271506875,46.26495547774862,37.1077137806866
375,259.20706173869155,-0.018621616856395767,-62.820118531190396,390.0,431.0,411.0,192.92454001030868,372.0010541593288,453.0276213326285,3.863876922302005,7.450406714259603,9.073200180438327,2.1436060001145445,4.133345046214775,5.033640237029214,4347975.19629072,3193992.530202896,2741371.671975523,4.264479044725004,4.926810413600486,4.913358221993417,67.53282445906692,55.861813630324036,23.17521105768915
376,259.22172317125955,-0.011928124214892779,-62.81114099999305,399.0,380.0,398.0,104.78819370175259,181.2087938289716,202.4714744639863,2.098689380585173,3.6292349151462666,4.055082145402828,1.1643132633528088,2.0134310425441324,2.249683049599852,1573774.878105358,2573150.1980579034,1929411.7231787066,5.484878315772753,5.683330991489189,3.901353982654404,,46.9102517455317,57.469198925989204
377,259.2303108730286,-0.008000841245041669,-62.82344953752576,359.0,382.0,344.0,138.33468141084006,148.8753051079834,210.18525652182961,2.7705556951375088,2.9816624452061404,4.209573142117788,1.537052015676003,1.6541700567553743,2.3353917391314436,2085730.8673916727,1967785.5893498126,1715907.1605838633,5.241982379554377,6.352277178634279,5.005994156100918,30.466961668032177,73.89843940876193,
378,259.2464255990112,-0.0006407452582394324,-62.82137103557589,409.0,270.0,131.0,46.91281093198515,104.63797464997057,109.72363116929016,0.9395659438178726,2.0956808056913845,2.1975359188807366,0.5212534547998359,1.1626441627774529,1.2191514574365596,513526.4691680604,9201117.073288834,2589713.300434537,6.848095723909516,9.64051601630104,9.032344611419779,,66.24592899343794,49.867547069110316
379,259.22466748874666,-0.010582239102070958,-62.8126787275772,385.0,380.0,352.0,200.7045340666909,251.30863863434413,291.78106009732005,4.019694007513123,5.033188878628353,5.843767228443866,2.230050378518792,2.792318207048273,3.2420117788591174,844997.6116317774,2573150.1980579034,1292964.5015544603,3.4044741884735163,5.683330991489189,7.317697228264565,57.72270300095695,46.9102517455317,
380,259.22241786891317,-0.011610368766083713,-62.8119793931493,376.0,399.0,379.0,181.2087938289716,231.3635871933417,251.30863863434413,3.6292349151462666,4.6337310181980635,5.033188878628353,2.0134310425441324,2.5707065243704688,2.792318207048273,2059307.7927093145,1573774.878105358,2649437.7660921225,5.1125672204862616,5.484878315772753,3.9496443359808593,30.93420118414429,,87.56204912005748
381,259.2161671792904,-0.014470990334928331,-62.802606906779324,394.0,350.0,349.0,50.28816639518433,446.6509437687555,762.4402297509943,1.0071672872142308,8.945488603265758,15.270090617876244,0.5587574043909379,4.962788264097292,8.471558108344395,735561.0729486537,4363472.185591469,2665768.960884472,2.5504918034442743,5.040591326223927,3.13609466903156,35.44709620982953,48.083423486504145,69.60130150925566
382,259.23056865153353,-0.007883299938228725,-62.822722367559784,377.0,359.0,357.0,148.8753051079834,203.07744781423102,250.4326016525267,2.9816624452061404,4.067218530143803,5.0156436815427625,1.6541700567553743,2.2564160868247933,2.782584462805857,2523339.4520345363,2085730.8673916727,4689235.819829761,7.214431692453078,5.241982379554377,7.31985005342116,61.154264141916435,30.466961668032177,55.471513227834976
383,259.2444437078435,-0.0015459685749568885,-62.822084177748394,369.0,441.0,347.0,12.45118476528465,34.68526289123497,79.69773891522921,0.24937131101792945,0.6946736108442177,1.5961798024126428,0.1383464973920519,0.38539180990261146,0.8855304323914371,2201877.256363141,1371226.4523218342,9551938.371414693,3.289680347324037,6.237846580658935,8.484644232566998,51.66797525953978,26.19403902530807,61.827921473826564
384,259.2235994337551,-0.011069452171993998,-62.81475878730035,385.0,391.0,424.0,289.81719259843106,326.6076367751577,382.26300629608284,5.804435050655543,6.541271060258563,7.655932253088683,3.220191028871462,3.628973741946203,4.247366736623151,844997.6116317774,5123688.679289403,1809526.3005359776,3.4044741884735163,5.055990602061569,4.199664077253408,57.72270300095695,55.366512070210895,58.62596089041055
385,259.2230580771324,-0.011317324276484495,-62.81334640919428,379.0,380.0,384.0,200.7045340666909,282.5632996647524,289.81719259843106,4.019694007513123,5.6591546757390425,5.804435050655543,2.230050378518792,3.1395922184972536,3.220191028871462,2649437.7660921225,2573150.1980579034,2200853.1497785477,3.9496443359808593,5.683330991489189,5.081585320710797,87.56204912005748,46.9102517455317,68.09427869054002
386,259.2399377960465,-0.003603955716646832,-62.82298971331273,395.0,358.0,351.0,115.42975249944377,144.4527711927469,167.36022075580772,2.3118176505995613,2.8930882973436276,3.3518768252871363,1.2825528055493771,1.6050307910305242,1.8595580083978671,1364275.6835838952,2048649.5693068868,1774020.8864801603,8.316445957589195,5.706694228838629,5.9361117615816035,65.1147173686159,47.31045748302832,
387,259.2267770182226,-0.009615248346679673,-62.82229947985488,357.0,396.0,374.0,218.17278211687682,300.9793579457653,355.4063401469059,4.36954665202664,6.0279899861042905,7.1180491380726805,2.424142023520858,3.344215088286288,3.948959334965628,4689235.819829761,878372.8236365169,817503.8388426679,7.31985005342116,2.3361659557882466,2.964423770444506,55.471513227834976,46.26495547774862,
388,259.2451053248573,-0.0012438058081626231,-62.82127616424163,456.0,459.0,448.0,41.91431338603663,87.20772058887859,102.76419960127426,0.8394564434249123,1.7465891016867232,2.058152992133523,0.4657145931781856,0.9689746732097636,1.1418244400141604,400379.3063089796,207415.1263478799,807818.4830870033,4.942930856275567,3.893623814818769,5.121270787492651,,,
389,259.21614534993256,-0.01447258312043616,-62.81965295819821,405.0,366.0,365.0,64.04569208854359,172.3080626966585,172.43013575237597,1.2827018875906646,3.4509717993605733,3.4534166685451586,0.7116188009838189,1.914534029962876,1.9158903972486256,1922887.6024482613,1467465.932582226,1028414.9575094748,6.442614911047052,1.8011093062588592,5.324664569292148,20.544948642234544,30.058550442246464,34.271267555823506
390,259.2055542315429,-0.019310657992393856,-62.819457925372184,431.0,375.0,411.0,186.7994548493496,192.92454001030868,261.117487953429,3.7412042172158624,3.863876922302005,5.229639711250915,2.0755494983261102,2.1436060001145445,2.9013054217047722,3193992.530202896,1318943.0799489596,2741371.671975523,4.926810413600486,4.69676541632987,4.913358221993417,55.861813630324036,24.892371956866047,23.17521105768915
391,259.22387159346863,-0.010944511635137651,-62.81636994666355,424.0,384.0,449.0,274.5608242690577,326.6076367751577,350.68667889688726,5.49888175244446,6.541271060258563,7.023524148229213,3.0506758252117567,3.628973741946203,3.896518654409865,1809526.3005359776,2200853.1497785477,435190.7773217434,4.199664077253408,5.081585320710797,6.446819124789534,58.62596089041055,68.09427869054002,
392,259.2176405159548,-0.013793628366873471,-62.811062087462,398.0,393.0,429.0,180.95291663687527,256.975514697096,339.26655042391536,3.624110227652226,5.146684609338622,6.7948027483799125,2.010587962631951,2.8552834966344047,3.7696283380435114,1929411.7231787066,1391247.9256273932,1266432.3765462728,3.901353982654404,3.271353923148832,4.746059269555987,57.469198925989204,55.214343881842545,39.58893193005059
393,259.21689999530264,-0.01413258006190492,-62.809836630201474,429.0,392.0,404.0,235.96694846762696,256.975514697096,318.2850225951202,4.725926761631112,5.146684609338622,6.37458642355163,2.6218549829736366,2.8552834966344047,3.536500251056897,1266432.3765462728,5849613.004473626,939415.85157204,4.746059269555987,5.34897904514755,4.970700586873094,39.58893193005059,74.48969935973939,
394,259.2161601570291,-0.014474077601441931,-62.80285570452647,381.0,350.0,349.0,50.28816639518433,413.0141250567824,733.9147917355605,1.0071672872142308,8.271813146769116,14.698785476288235,0.5587574043909379,4.589045833964256,8.154608797061798,885918.8217930711,4363472.185591469,2665768.960884472,2.4351758368413643,5.040591326223927,3.13609466903156,34.517270936680795,48.083423486504145,69.60130150925566
395,259.24088362290604,-0.00317199808369913,-62.822616085992664,416.0,386.0,358.0,103.22665150901821,115.42975249944377,155.3118259186944,2.067414941152093,2.3118176505995613,3.110572558036234,1.1469627945446488,1.2825528055493771,1.7256869546521632,1340748.4550717971,1159706.0487345452,2048649.5693068868,6.271788914747082,8.610231440497815,5.706694228838629,43.83398691198209,30.52784093234657,47.31045748302832
396,259.2238114568812,-0.010970004197388849,-62.821681151183796,401.0,374.0,387.0,179.44795727051556,231.73381209899662,300.9793579457653,3.5939690244420546,4.6411458523552165,6.0279899861042905,1.9938661918946208,2.5748201344333004,3.344215088286288,139434.7964467928,817503.8388426679,1702329.0650626086,,2.964423770444506,4.11015751785946,,,65.45516401348827
397,259.2209012548313,-0.012299678647635755,-62.820708399548295,364.0,401.0,370.0,148.14129389769963,167.00863846828568,233.54561135653995,2.9669617286670475,3.3448353639625474,4.6774324198322805,1.6460143766411102,1.855651538536511,2.5949512372948926,373631.9277243485,139434.7964467928,598678.3527516657,2.5352064029674395,,4.933969631865012,,,
398,259.21954791127337,-0.012921999638928856,-62.81126670013921,392.0,376.0,399.0,180.95291663687527,202.4714744639863,298.85395345762845,3.624110227652226,4.055082145402828,5.985422558695468,2.010587962631951,2.249683049599852,3.320599482862544,5849613.004473626,2059307.7927093145,1573774.878105358,5.34897904514755,5.1125672204862616,5.484878315772753,74.48969935973939,30.93420118414429,
399,259.2226463568435,-0.011506415584095714,-62.81083937699097,376.0,360.0,380.0,104.78819370175259,148.5732047987079,231.3635871933417,2.098689380585173,2.9756120048984043,4.6337310181980635,1.1643132633528088,1.6508133866523131,2.5707065243704688,2059307.7927093145,529173.6418254431,2573150.1980579034,5.1125672204862616,4.459086671770078,5.683330991489189,30.93420118414429,39.7907791418156,46.9102517455317
400,259.22060957332644,-0.012437547917263422,-62.80973767170931,399.0,376.0,398.0,291.53931083109745,301.7349667814829,324.1707784718934,5.838925493894745,6.043123258120699,6.492465861291133,3.2393256759010884,3.352610742016483,3.6018975385765986,1573774.878105358,2059307.7927093145,1929411.7231787066,5.484878315772753,5.1125672204862616,3.901353982654404,,30.93420118414429,57.469198925989204
401,259.2226057670382,-0.011520989349668926,-62.820984918347314,397.0,396.0,417.0,167.00863846828568,179.44795727051556,291.2783239680473,3.3448353639625474,3.5939690244420546,5.833698470328383,1.855651538536511,1.9938661918946208,3.2364258218671984,666182.753830169,878372.8236365169,3516927.8357635024,4.490259357342461,2.3361659557882466,4.410083622762453,45.8920146262332,46.26495547774862,74.48559240551405
402,259.2474930140706,-0.00015319148391009337,-62.82035507837163,371.0,450.0,302.0,12.873122596482999,25.750493579925603,32.987638384300354,0.2578218474220921,0.5157287811910499,0.6606737259424396,0.14303469551647802,0.2861165953325072,0.3665293153811156,9763384.671706704,1193886.9756458718,13051747.621514171,8.870858840206427,5.228597215749857,8.38983040656767,48.68757115969495,47.07082174265153,51.023321401888786
403,259.21870746109784,-0.013302048507147505,-62.82005244916992,420.0,370.0,364.0,97.87845831886587,100.6783227421693,184.4189893511394,1.9603017649727523,2.0163772208489124,3.6935284487398614,1.0875384257651783,1.1186480304685498,2.0490998816793304,1132513.5388404126,598678.3527516657,373631.9277243485,2.2812309810757383,4.933969631865012,2.5352064029674395,41.89047550392976,,
404,259.2139230815023,-0.015493283908355018,-62.80904382774804,415.0,445.0,429.0,152.71567798816142,234.9984719873896,240.98390012244946,3.0585771194303812,4.706530193824955,4.826405859408603,1.6968408665351302,2.611094133193222,2.6775988902494423,2238880.8648370784,2692917.936941899,1266432.3765462728,4.2115594947706745,4.6396266925499985,4.746059269555987,31.478080150552742,47.43252804361753,39.58893193005059
405,259.2163938429008,-0.014359217737653024,-62.819357043574286,389.0,419.0,365.0,64.04569208854359,169.67678814685584,223.83879635152007,1.2827018875906646,3.3982728476943933,4.483025122113975,0.7116188009838189,1.8852976460761792,2.4870977372391163,663046.9446975717,1064852.6262737918,1028414.9575094748,6.824408986052672,4.104414567827685,5.324664569292148,5.7955255810570625,,34.271267555823506
406,259.2112834822789,-0.01669473555037684,-62.81738611786797,407.0,421.0,412.0,252.74936742601795,258.7803159749616,311.6521953010355,5.06204367713738,5.182831021850546,6.241744700513912,2.8083263047335367,2.875336844166245,3.4628021700115115,3870891.892517231,396142.2166849599,1628380.6835723713,4.384368016461986,1.5775912937012961,4.342803045440428,76.04851430175724,51.06962486431144,38.77962591693054
407,259.2091914538463,-0.017650916232118896,-62.81658013022568,406.0,421.0,437.0,252.74936742601795,266.4682763970328,482.7602823404658,5.06204367713738,5.3368048649543045,9.668683485468748,2.8083263047335367,2.960758626633703,5.364003137116297,1417654.5218713067,396142.2166849599,1528020.869130885,1.310663406290191,1.5775912937012961,5.505461586208945,34.97825887051461,51.06962486431144,23.757825667240006
408,259.2064832638568,-0.01889026062712161,-62.81325647257375,426.0,434.0,428.0,134.53943351591468,357.80776541891714,444.72859615009565,2.694544780430475,7.166144687185618,8.906987982245822,1.494882594621277,3.9756418379879737,4.941428846112181,807715.8525461248,640502.7130404679,1093015.021718946,1.1350412632640106,,4.09850096526937,,,39.51552888812741
409,259.2462757891189,-0.0007091786922258799,-62.821149236533536,378.0,448.0,461.0,46.91281093198515,76.60713837959331,96.51344700078172,0.9395659438178726,1.5342815074364846,1.9329634298374467,0.5212534547998359,0.8511904264399273,1.0723716333420208,2788436.182866672,807818.4830870033,1015295.1719897573,11.200262527089254,5.121270787492651,5.7285927898293,43.02638716981414,,
410,259.22784197300996,-0.009129927566460128,-62.818757345143176,418.0,435.0,449.0,229.62572286202047,246.46082756587685,297.89298407333627,4.598925213381707,4.936097314692886,5.96617634239345,2.5513969206891205,2.7384536396208583,3.309922045259297,2221177.616873064,677502.0183943314,435190.7773217434,4.6906144604304885,3.3303097783648727,6.446819124789534,78.42756535960272,54.42845455420098,
411,259.20326849387527,-0.02035529940016133,-62.81869773302503,431.0,432.0,390.0,139.18383553573224,244.81065747014267,261.117487953429,2.78756248456136,4.903047842860847,5.229639711250915,1.5464870615081387,2.7201184163349232,2.9013054217047722,3193992.530202896,2682057.8640602254,4347975.19629072,4.926810413600486,3.843949542092371,4.264479044725004,55.861813630324036,75.68014036220768,67.53282445906692
412,259.21383551177,-0.015528364657605388,-62.8183947514806,419.0,405.0,406.0,136.37087632887878,306.0409099428559,311.6521953010355,2.7312247674303127,6.1293623358921625,6.241744700513912,1.515231959209767,3.400454554920626,3.4628021700115115,1064852.6262737918,1922887.6024482613,1417654.5218713067,4.104414567827685,6.442614911047052,1.310663406290191,,20.544948642234544,34.97825887051461
413,259.2232909046984,-0.011209029953341866,-62.81837997729236,451.0,449.0,435.0,122.8801724728628,177.95906424590405,180.6289794950869,2.4610340530085733,3.564149596611538,3.61762244104734,1.365335249698478,1.9773229360656035,2.0069886610565244,231373.2344876763,435190.7773217434,677502.0183943314,3.8666927101702813,6.446819124789534,3.3303097783648727,,,54.42845455420098
414,259.21554170822367,-0.014749678326738588,-62.81694785016821,437.0,422.0,412.0,141.70679593989652,176.54481285813347,332.0915444696387,2.838092129369693,3.5358250853842565,6.651102315440547,1.5745199548877418,1.961609031757042,3.6899060496626586,1528020.869130885,476525.7528945767,1628380.6835723713,5.505461586208945,2.819797645224029,4.342803045440428,23.757825667240006,34.940203622089925,38.77962591693054
415,259.2126709565017,-0.016065721055709914,-62.80855061157454,404.0,445.0,440.0,152.71567798816142,270.6432271617609,351.97049276461183,3.0585771194303812,5.420420437709943,7.049236267463847,1.6968408665351302,3.007146968464016,3.9107832529401376,939415.85157204,2692917.936941899,2160611.847541717,4.970700586873094,4.6396266925499985,3.8618220644884103,,47.43252804361753,19.245726489494754
416,259.2411149512696,-0.003066391677459766,-62.82211637618219,442.0,455.0,395.0,64.00465207182758,79.83307687032064,103.22665150901821,1.2818799414895028,1.5988903399179355,2.067414941152093,0.7111628007980855,0.8870341874480087,1.1469627945446488,950088.4739837612,378338.17351642175,1364275.6835838952,4.873957727770058,5.311905741012299,8.316445957589195,43.193291644209424,,65.1147173686159
417,259.22475471290556,-0.010539788902959488,-62.819929321884786,443.0,418.0,430.0,178.42850486588964,203.6511099518981,262.13755326165847,3.5735515149877943,4.078707788559616,5.250069495888462,1.9825389429543328,2.262790110576649,2.9126394806851,724161.3657425707,2221177.616873064,737231.5951616513,5.2031627667221665,4.6906144604304885,4.289494376648952,,78.42756535960272,33.13792681883743
418,259.2269470739617,-0.009538379757723524,-62.819817532544576,417.0,410.0,435.0,203.6511099518981,229.62572286202047,302.3349085761756,4.078707788559616,4.598925213381707,6.055138843359952,2.262790110576649,2.5513969206891205,3.359276761957513,3516927.8357635024,418998.68420119607,677502.0183943314,4.410083622762453,4.099584334264327,3.3303097783648727,74.48559240551405,30.308808901317448,54.42845455420098
419,259.2149824048745,-0.015004233021349163,-62.81881967326614,412.0,405.0,389.0,136.37087632887878,169.67678814685584,199.7729246462381,2.7312247674303127,3.3982728476943933,4.001035810167704,1.515231959209767,1.8852976460761792,2.2196991627359832,1628380.6835723713,1922887.6024482613,663046.9446975717,4.342803045440428,6.442614911047052,6.824408986052672,38.77962591693054,20.544948642234544,5.7955255810570625
420,259.2193292107256,-0.013018215220797446,-62.81966005801369,403.0,370.0,436.0,97.87845831886587,195.65226852613608,216.56365730316742,1.9603017649727523,3.918507646117893,4.337319231748934,1.0875384257651783,2.1739140947348496,2.4062628589240864,1654024.574868729,598678.3527516657,133510.87502515977,5.93236758341415,4.933969631865012,0.7125841718994802,51.86201435253723,,
421,259.20869613754104,-0.017876407576951234,-62.81787914193764,406.0,407.0,431.0,258.7803159749616,266.4682763970328,391.7333735808014,5.182831021850546,5.3368048649543045,7.845603995186359,2.875336844166245,2.960758626633703,4.35259303978669,1417654.5218713067,3870891.892517231,3193992.530202896,1.310663406290191,4.384368016461986,4.926810413600486,34.97825887051461,76.04851430175724,55.861813630324036
422,259.217103122117,-0.014036129734852052,-62.81745170748054,414.0,437.0,419.0,176.54481285813347,317.57869838586134,338.7094717218652,3.5358250853842565,6.360440220006592,6.783645621657505,1.961609031757042,3.528652204287355,3.7634385746873984,1044060.4475856053,1528020.869130885,1064852.6262737918,2.8195132562054885,5.505461586208945,4.104414567827685,48.40850032049076,23.757825667240006,
