cloudnum,RGAL_KPC,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,RGAL_KPC_nn,RGAL_KPC_nn2,RGAL_KPC_nn3,MLUM_MSUN_nn,MLUM_MSUN_nn2,MLUM_MSUN_nn3,SIGV_KMS_nn,SIGV_KMS_nn2,SIGV_KMS_nn3,RAD_PC_nn,RAD_PC_nn2,RAD_PC_nn3,RAD_NODC_nn,RAD_NODC_nn2,RAD_NODC_nn3
226,3.146083511643329,259.222635176798,-0.011908065824358759,-62.81200468558193,218.0,225.0,203.0,224.49697349933518,251.21065782993225,414.3944393866655,3.15508346689848,3.5305179436205503,5.823904991251045,1.496646489995569,1.6747377188662158,2.7626295959111045,3.406149272997389,2.8554337058595403,3.0703557290073977,5539750.687820247,3770217.4839844485,2069040.0963659864,7.170930910832724,6.378572838048633,9.927754661582282,86.98127811501352,65.2032185758668,66.51265974827683,186.34884332292535,171.52083333991303,176.16525826645852
227,3.607394916494726,259.21782856044706,-0.014104704356725572,-62.811086692984546,218.0,226.0,222.0,373.7783035264264,481.1696331896965,600.6647824971175,5.25308527486711,6.762364457687948,8.441750883605735,2.4918553568428443,3.2077975545979784,4.004431883314118,3.406149272997389,3.146083511643329,3.594819052403366,5539750.687820247,2737813.2178949434,1549261.9023265138,7.170930910832724,5.75138260574121,7.393750256986131,86.98127811501352,,38.31824944078975,186.34884332292535,118.34451036317184,168.7495768363817
228,1.9106592264458584,259.22990971786584,-0.008581259587346617,-62.822235778611706,212.0,206.0,200.0,238.13733295402758,329.8849017583932,438.7075121300165,3.3467852610350484,4.6362068196007,6.165601240631771,1.5875822196935183,2.199232678389289,2.9247167475334446,2.2094740684893224,1.9959292270935143,2.3891364277650347,5702801.9070739355,2713171.5885827495,3581434.2883867584,7.821946551697632,7.435477467626615,6.770643203455094,62.974868660660064,29.409486272066772,,173.5271274312994,136.44844596489762,155.34137055741812
229,2.351116086775205,259.22428770957004,-0.011149418089476048,-62.8214681737304,220.0,242.0,216.0,274.4266811551548,308.21959796472333,424.850484023664,3.856796245812256,4.331722350437275,5.970854382368089,1.8295112077010327,2.054797319764824,2.832336560157761,2.599802619295109,2.1308698540918702,2.7075742425872376,294935.8585284711,5972914.698965755,450854.03017686773,3.1501022321512986,6.419108040574876,2.0007580827592637,,129.45235700528605,,93.57057968198345,245.96746285061664,77.60622592237301
230,2.8807590420508618,259.2178386824821,-0.014095662502350309,-62.820305860948,221.0,235.0,211.0,30.49664244033766,149.03924674479947,152.15141990694642,0.4286002205713867,2.094599566282849,2.1383380895108424,0.2033109496022512,0.9935949782986636,1.0143427993796432,2.8766397124563663,2.9058956770443847,3.0440953818534573,673245.6766635395,1839531.6223623645,1105035.2977847112,12.062664938272851,5.991707325262648,3.602313468006758,,,,115.05215416761534,125.80364036585738,95.55843862065005
231,3.6633660667358106,259.2090866511726,-0.01809562840705164,-62.81674556052818,240.0,246.0,224.0,581.9604493628277,585.9284924424524,644.6513404060303,8.178879935674965,8.234646866165464,9.059938556521486,3.879736329085522,3.9061899496163512,4.29767560270687,3.1808504205146404,4.13091493867476,4.023544717308173,2145470.757027647,4486456.081086148,6021522.277987669,7.3325617665910325,4.857274323704197,5.744371069463518,,81.67132665797189,82.43765715430101,215.20098193069376,180.86777732181432,181.32571600620935
232,2.6115740730375485,259.2234922764873,-0.011515381526617722,-62.814727685572564,233.0,225.0,248.0,346.68310123617005,354.55041821560775,435.5163071881414,4.872288939639407,4.982856317647944,6.120752003714888,2.3112206749078017,2.3636694547707195,2.903442047920944,2.385153082156859,2.8554337058595403,2.798633720596228,4299410.694531112,3770217.4839844485,8156779.617549527,3.9196354598510346,6.378572838048633,3.834676638884882,57.503809406030044,65.2032185758668,209.96255615895475,156.08707555091456,171.52083333991303,365.1495520570759
233,2.385153082156859,259.22372598046866,-0.011407945646306173,-62.816439644064616,250.0,232.0,248.0,301.4481469018654,346.68310123617005,414.5734020806546,4.236556286671169,4.872288939639407,5.826420135344953,2.0096543126791038,2.3112206749078017,2.7638226805377,2.2077025735418494,2.6115740730375485,2.798633720596228,954522.6192405787,825622.6685669357,8156779.617549527,3.928980845014357,2.1038467948524344,3.834676638884882,59.33701561238976,24.210983798909762,209.96255615895475,156.34271455222273,150.23461729058738,365.1495520570759
234,1.0276616195228052,259.24050475210356,-0.00374190988534871,-62.82254224467826,202.0,251.0,187.0,164.27917505304328,190.8670518014597,239.10284900627568,2.308781722472142,2.6824480977523035,3.3603546365414934,1.0951945003536223,1.272447012009732,1.594018993375172,1.1626719507215193,0.7994004337843542,1.2482433220889342,7670033.628650537,2194625.212501712,2340353.4778409395,15.072833444127095,7.266232388466137,5.471624715723537,84.64400353466868,43.22303911800183,,204.59724422309012,143.3911804562952,152.7442778526255
235,2.9058956770443847,259.21722487401166,-0.01437637278880129,-62.819623959549524,230.0,221.0,211.0,149.03924674479947,179.52993685094188,180.31267712950336,2.094599566282849,2.523116132669878,2.5341167750093714,0.9935949782986636,1.1968662456729466,1.2020845141966898,2.8807590420508618,2.8766397124563663,3.0440953818534573,582201.565112794,673245.6766635395,1105035.2977847112,6.618175193755512,12.062664938272851,3.602313468006758,,,,108.03400981583704,115.05215416761534,95.55843862065005
236,4.151666194076377,259.20627950684604,-0.019380453517223718,-62.813078382910824,245.0,257.0,231.0,777.0739502804712,780.4243531505589,785.3433046275826,10.921007686077628,10.968094292805958,11.037225302626359,5.1804930018698085,5.202829021003732,5.2356220308505526,4.168276425920708,4.529940299308293,3.6633660667358106,8115994.933681223,693726.472984012,8037949.031730399,4.904578378192326,,6.604225367693385,115.79993097181661,17.29538541137202,148.23846804338777,223.8823304062298,124.94652763913105,270.62561649756583
237,4.346031560034436,259.21310994316246,-0.016262067564043945,-62.80872434498829,245.0,227.0,218.0,312.70135263219953,646.5882559525115,925.5919098743256,4.3947089904513374,9.087159993506694,13.00828107577192,2.0846756842146643,4.3105883730167465,6.170612732495508,4.168276425920708,3.607394916494726,3.406149272997389,8115994.933681223,6982237.221883162,5539750.687820247,4.904578378192326,6.084859874537649,7.170930910832724,115.79993097181661,95.4201271681921,86.98127811501352,223.8823304062298,197.41871793081307,186.34884332292535
238,0.6348684423790666,259.24418109055495,-0.002062784016731386,-62.822054077949886,178.0,190.0,171.0,51.186620966968405,60.843503486098264,77.12759007399076,0.7193774553925526,0.8550954114209343,1.0839521820319424,0.3412441397797896,0.4056233565739887,0.5141839338266054,0.6926005816607333,0.6420748848005143,0.5646510116531785,6259578.254982121,2423085.248742032,5571892.120109538,6.010233541078354,2.376598188123869,7.79019038938981,68.1231815059385,40.26473600139772,69.14638870764657,171.86949675813025,138.3515123439708,180.84757649983143
239,2.3472197478094614,259.2229063701897,-0.011781542907370893,-62.818526750596845,252.0,250.0,256.0,189.33110860418583,205.51234069416265,284.99566963190836,2.6608619315235265,2.8882731836457483,4.005332951163181,1.2622073906945728,1.3700822712944185,1.8999711308793896,2.177019718618985,2.2077025735418494,2.058905800683104,2841946.280995509,954522.6192405787,1195925.322247605,4.8267904721131245,3.928980845014357,6.045119134786146,,59.33701561238976,,146.6438764378859,156.34271455222273,131.35963972454033
240,3.1808504205146404,259.2140672503669,-0.01581935349742038,-62.81850900280274,217.0,235.0,211.0,326.36615493229067,368.5553913629915,427.0170479333297,4.586754304663921,5.17968239749618,6.001303300519699,2.1757743662152733,2.4570359424199446,2.846780319555533,3.1164755266706603,2.9058956770443847,3.0440953818534573,2733030.4026790382,1839531.6223623645,1105035.2977847112,6.571426320883118,5.991707325262648,3.602313468006758,,,,124.2732448130593,125.80364036585738,95.55843862065005
241,0.048449855358348684,259.2473510248845,-0.0006149326756301305,-62.82044020961482,195.0,255.0,249.0,26.91374359375877,39.024238204647204,41.03703614108612,0.3782461122811733,0.548447165449894,0.5767350545580501,0.17942495729172522,0.26016158803098144,0.27358024094057426,0.056797716580583024,0.03930748559467289,0.0977650722982707,18525314.056144435,101809.67744363172,1159492.7112239948,11.89145954013892,11.234169472007187,2.5693646832993107,57.498036308878355,,63.96582569953343,162.35766596710792,105.00544399582539,162.63017167440967
242,2.1308698540918702,259.22545062567247,-0.01061875516097102,-62.82003846401979,252.0,256.0,229.0,224.4600821871029,290.96268371093583,308.21959796472333,3.15456499590316,4.089193446803876,4.331722350437275,1.49640054791402,1.9397512247395727,2.054797319764824,2.177019718618985,2.058905800683104,2.351116086775205,2841946.280995509,1195925.322247605,1760894.8114224055,4.8267904721131245,6.045119134786146,4.811021046106264,,,77.05953500781695,146.6438764378859,131.35963972454033,195.48737927988154
243,2.6813639955710697,259.219670292751,-0.013259204246207877,-62.81988515468978,230.0,210.0,221.0,189.23461066453925,189.2581909865672,193.288885555594,2.6595057481896363,2.659837146350666,2.7164845817108207,1.261564071096929,1.261721273243782,1.2885925703706274,2.8807590420508618,2.7680642552595094,2.8766397124563663,582201.565112794,1025202.6733305828,673245.6766635395,6.618175193755512,14.382785698815232,12.062664938272851,,,,108.03400981583704,157.67689099816053,115.05215416761534
244,0.3234989369648278,259.24547130586296,-0.0014735152504161812,-62.8211710837031,254.0,258.0,194.0,33.63668981883738,106.4298244786682,120.19809566699078,0.4727304884086577,1.4957661761019132,1.6892656434529945,0.2242445987922493,0.7095321631911218,0.801320637779939,0.27741958446630954,0.22511497276522036,0.3910405095480529,889242.7647461834,1156474.4899722734,5336992.2677672515,8.469404279831295,4.756521276588232,10.793600967942588,,65.16092033805127,,120.03167568900511,162.86820289834577,126.29954860785364
245,4.168276425920708,259.2116729043654,-0.01691793494573634,-62.810125643287655,237.0,227.0,236.0,312.70135263219953,600.8416703381165,777.0739502804712,4.3947089904513374,8.44423686768798,10.921007686077628,2.0846756842146643,4.005611135587445,5.1804930018698085,4.346031560034436,3.607394916494726,4.151666194076377,3386727.524645093,6982237.221883162,1875330.6349283073,4.083426560174654,6.084859874537649,3.602463646157795,61.56504619469214,95.4201271681921,86.95911570155447,168.02864039171743,197.41871793081307,192.47898888599093
246,4.13091493867476,259.20411339209573,-0.02036635438045756,-62.818547895149,224.0,247.0,253.0,235.6044551828035,332.7405373257834,554.5106961784048,3.311188162975784,4.676339960042288,7.793100737440593,1.5706963678853576,2.2182702488385577,3.696737974522701,4.023544717308173,4.34396551646745,4.4435866130053725,6021522.277987669,3429810.107652803,1892939.3364813293,5.744371069463518,4.447840901788804,3.16831461373696,82.43765715430101,100.87087206330067,,181.32571600620935,207.768661318153,115.25222583295132
247,4.34396551646745,259.2017131719717,-0.021463694161516604,-62.817320587510956,253.0,246.0,257.0,229.32266513178158,332.7405373257834,371.4218310614508,3.222903801616385,4.676339960042288,5.219967379340255,1.528817767545211,2.2182702488385577,2.4761455404096733,4.4435866130053725,4.13091493867476,4.529940299308293,1892939.3364813293,4486456.081086148,693726.472984012,3.16831461373696,4.857274323704197,,,81.67132665797189,17.29538541137202,115.25222583295132,180.86777732181432,124.94652763913105
248,2.798633720596228,259.219439106866,-0.013366649305750315,-62.81583050795143,233.0,232.0,250.0,414.5734020806546,435.5163071881414,631.8393380040236,5.826420135344953,6.120752003714888,8.879878503477814,2.7638226805377,2.903442047920944,4.21226225336016,2.385153082156859,2.6115740730375485,2.2077025735418494,4299410.694531112,825622.6685669357,954522.6192405787,3.9196354598510346,2.1038467948524344,3.928980845014357,57.503809406030044,24.210983798909762,59.33701561238976,156.08707555091456,150.23461729058738,156.34271455222273
249,0.0977650722982707,259.2472237103555,-0.0006730919331948862,-62.820245673376256,241.0,195.0,159.0,41.03703614108612,41.506449289218395,77.87420222619605,0.5767350545580501,0.5833321932175662,1.0944450792006222,0.27358024094057426,0.27670966192812274,0.5191613481746407,0.048449855358348684,0.056797716580583024,0.04040765052345495,5234153.727712421,18525314.056144435,12748432.248506298,7.496512613989828,11.89145954013892,7.213718391089351,36.156168923795065,57.498036308878355,61.73497018891064,143.68891177049477,162.35766596710792,166.42615027381962
250,2.2077025735418494,259.2246148693847,-0.01100132667959942,-62.81787465921193,256.0,239.0,252.0,196.7842454468869,205.51234069416265,224.0642029949871,2.7656084163531216,2.8882731836457483,3.1490013044445875,1.3118949696459137,1.3700822712944185,1.493761353299915,2.058905800683104,2.3472197478094614,2.177019718618985,1195925.322247605,2084599.1903918425,2841946.280995509,6.045119134786146,3.991365513013904,4.8267904721131245,,63.648544452220214,,131.35963972454033,178.73446382259314,146.6438764378859
251,0.7994004337843542,259.240955702758,-0.0035360498748442967,-62.82162057874389,234.0,213.0,238.0,190.8670518014597,277.4318645503685,310.3828909682178,2.6824480977523035,3.899031133425405,4.362125299229823,1.272447012009732,1.8495457636691248,2.0692192731214534,1.0276616195228052,0.7500528325708048,0.6348684423790666,3404816.3590749437,5448030.749080259,3064885.762827095,9.252631795529078,9.942318738986806,7.6590708564968395,78.88539881015018,42.29470950800645,,193.9306657842045,139.81581537675766,129.46326377324223
252,2.177019718618985,259.2246974762404,-0.010963177331506313,-62.818982632448815,256.0,239.0,250.0,139.77062397581193,189.33110860418583,224.0642029949871,1.964338217973679,2.6608619315235265,3.1490013044445875,0.9318041598387468,1.2622073906945728,1.493761353299915,2.058905800683104,2.3472197478094614,2.2077025735418494,1195925.322247605,2084599.1903918425,954522.6192405787,6.045119134786146,3.991365513013904,3.928980845014357,,63.648544452220214,59.33701561238976,131.35963972454033,178.73446382259314,156.34271455222273
253,4.4435866130053725,259.2007578331708,-0.021900899956560724,-62.81627355522425,257.0,247.0,246.0,142.77574035469615,229.32266513178158,554.5106961784048,2.006572163738438,3.222903801616385,7.793100737440593,0.9518382690313082,1.528817767545211,3.696737974522701,4.529940299308293,4.34396551646745,4.13091493867476,693726.472984012,3429810.107652803,4486456.081086148,,4.447840901788804,4.857274323704197,17.29538541137202,100.87087206330067,81.67132665797189,124.94652763913105,207.768661318153,180.86777732181432
254,0.27741958446630954,259.2457540253768,-0.0013443824673537213,-62.82106609264439,244.0,258.0,259.0,33.63668981883738,87.19714582989513,105.23017455696764,0.4727304884086577,1.2254698532470525,1.4789062800640058,0.2242445987922493,0.5813143055326344,0.7015344970464512,0.3234989369648278,0.22511497276522036,0.2153284182662264,2987008.0293936483,1156474.4899722734,901838.1157227908,10.049215058800744,4.756521276588232,2.41926427484546,,65.16092033805127,,120.94167189000154,162.86820289834577,131.06525925248715
255,0.03930748559467289,259.2474904116121,-0.000551260107046874,-62.82062249405369,241.0,144.0,195.0,39.024238204647204,46.33028369582993,52.98696415702034,0.548447165449894,0.6511264264587604,0.7446795026546416,0.26016158803098144,0.3088685579721997,0.35324642771346915,0.048449855358348684,0.019429035490645164,0.056797716580583024,5234153.727712421,9840145.177157886,18525314.056144435,7.496512613989828,5.562850312363404,11.89145954013892,36.156168923795065,49.694089806522896,57.498036308878355,143.68891177049477,155.41263127209496,162.35766596710792
256,2.058905800683104,259.2259864408717,-0.010374502094988882,-62.81861970414858,252.0,250.0,239.0,139.77062397581193,196.7842454468869,284.99566963190836,1.964338217973679,2.7656084163531216,4.005332951163181,0.9318041598387468,1.3118949696459137,1.8999711308793896,2.177019718618985,2.2077025735418494,2.3472197478094614,2841946.280995509,954522.6192405787,2084599.1903918425,4.8267904721131245,3.928980845014357,3.991365513013904,,59.33701561238976,63.648544452220214,146.6438764378859,156.34271455222273,178.73446382259314
257,4.529940299308293,259.1999910638099,-0.022251658618820086,-62.81566035848518,253.0,247.0,246.0,142.77574035469615,371.4218310614508,696.9758942391161,2.006572163738438,5.219967379340255,9.795308535627674,0.9518382690313082,2.4761455404096733,4.6465059615941104,4.4435866130053725,4.34396551646745,4.13091493867476,1892939.3364813293,3429810.107652803,4486456.081086148,3.16831461373696,4.447840901788804,4.857274323704197,,100.87087206330067,81.67132665797189,115.25222583295132,207.768661318153,180.86777732181432
258,0.2251149727652204,259.2455434608682,-0.0014405827976422133,-62.820645518645726,259.0,254.0,244.0,18.806356204281915,87.19714582989513,106.4298244786682,0.26430478152040304,1.2254698532470525,1.4957661761019132,0.12537570802854614,0.5813143055326344,0.7095321631911218,0.2153284182662264,0.27741958446630954,0.3234989369648278,901838.1157227908,889242.7647461834,2987008.0293936483,2.41926427484546,8.469404279831295,10.049215058800744,,,,131.06525925248715,120.03167568900511,120.94167189000154
259,0.2153284182662264,259.2455622007462,-0.0014320273547443938,-62.82055286228685,258.0,254.0,244.0,18.806356204281915,105.23017455696764,125.2292291187764,0.26430478152040304,1.4789062800640058,1.7599732602464817,0.12537570802854614,0.7015344970464512,0.8348615274585097,0.22511497276522036,0.27741958446630954,0.3234989369648278,1156474.4899722734,889242.7647461834,2987008.0293936483,4.756521276588232,8.469404279831295,10.049215058800744,65.16092033805127,,,162.86820289834577,120.03167568900511,120.94167189000154
