,Unnamed: 0,Unnamed: 0.1,cloudnum,RGAL_KPC,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,RGAL_KPC_nn,RGAL_KPC_nn2,RGAL_KPC_nn3,MLUM_MSUN_nn,MLUM_MSUN_nn2,MLUM_MSUN_nn3,SIGV_KMS_nn,SIGV_KMS_nn2,SIGV_KMS_nn3,RAD_PC_nn,RAD_PC_nn2,RAD_PC_nn3,RAD_NODC_nn,RAD_NODC_nn2,RAD_NODC_nn3,clouds_r400pc,nn_dist,nn3_dist,nn5_dist,clouds_r100pc,clouds_r200pc,clouds_r600pc,clouds_r800pc,clouds_r1000pc,clouds_r1500pc
46,46,46,47,2.5514983815835373,259.2727645067904,0.0113908560933761,-62.81909828674117,53.0,65.0,56.0,135.7354988915686,137.54290462117336,211.17899607496128,2.718499480036376,2.754698054294908,4.2294756766834745,1.5081722099063204,1.5282544957908175,2.346433289721796,2.6494488136225502,2.3899181412461497,2.448822545892715,1242953.0539774655,2778845.014148898,3585864.236662183,4.807303832141554,5.074421171226641,6.609082439021488,57.31820574278791,37.84326836458263,55.33462201275948,119.62479119055638,98.9113174710956,116.1810011704814,7,135.735498890985,211.17899607352533,270.65873644193795,0,2,12,18,23,42
47,47,47,48,2.924191605864027,259.2763052331408,0.0130083970281107,-62.81879959646256,66.0,53.0,47.0,230.97672546761268,233.2956735560172,332.4467548268003,4.62598298316796,4.67242668598733,6.658216439447408,2.5664080607512565,2.592174150622417,3.6938528314088974,2.8235283782227887,2.6494488136225502,2.5514983815835373,4062640.382376526,1242953.0539774655,741842.1817592714,4.728034240239714,4.807303832141554,4.380581795305425,58.313496954492095,57.31820574278791,,120.75394185932184,119.62479119055638,80.77740033343126,3,230.97672546846107,332.44675482678485,450.931235647726,0,0,12,16,21,38
48,48,48,49,3.368929114270229,259.2739461612765,0.0119262490032901,-62.82992028255503,64.0,76.0,63.0,259.88469323245573,280.453100945818,307.56555989092413,5.20494939931833,5.616891788233254,6.159897900463758,2.8876077025828466,3.1161455660646498,3.417395109899162,3.424816312788918,3.5392375725670666,3.726659517781584,670290.4042916993,2483511.1939692013,2469628.247059202,2.770130093254182,4.36332556146592,3.664652314998703,,38.14796111068648,68.33976586220345,73.35082418079631,99.4065275487665,132.75705083177104,5,259.88469323352695,307.5655598881129,363.48665596286514,0,0,16,33,48,75
49,49,49,50,3.682643194962663,259.2803920957992,0.0148698889892931,-62.82950306534343,18.0,30.0,43.0,156.12460537491654,164.68526502975402,198.6037321513876,3.126850838568353,3.298303030592452,3.9776193184225854,1.7347178374990757,1.8298362781083808,2.2067081350154214,3.7043937988739977,3.861815162007868,3.550709011705375,1524807.5995731414,1065352.0454787798,1252550.1897185328,5.353398098935021,5.323462923248324,5.077051105597148,35.7442315860878,,31.83375457340133,93.73383685064516,79.3548959200008,90.01165335417893,6,156.12460537576814,198.603732149968,346.23305216754864,0,3,10,22,34,70
50,50,50,51,2.5535663408634752,259.2748797289731,0.0123556620994491,-62.8225042650059,39.0,28.0,61.0,203.2249098296454,230.22472150391152,260.46156027713204,4.070171887338514,4.61092190923372,5.216502845349833,2.2580545536627312,2.5580524611545767,2.8940173364125834,2.65173399514124,2.788367374361057,2.578216513569486,790630.0515571459,5466892.9683873,2265507.0574161345,3.9263466158032254,5.143573904597962,5.971045461438495,,85.17063526658295,63.0474675367368,92.81597798080972,161.63893233528202,132.28716861615334,5,203.22490983227246,260.46156027282433,394.07725626141433,0,0,9,19,22,43
51,51,51,52,3.2532922563852185,259.2808195400526,0.0150700479082503,-62.81979902734357,35.0,48.0,28.0,209.63939310394545,463.0578303378282,611.8636392936132,4.1986406341901885,9.274084386765765,12.254354968714631,2.3293265900438427,5.145087003753655,6.798484881040161,3.0653441704501376,2.924191605864027,2.788367374361057,1013766.1921450292,2657469.021609088,5466892.9683873,3.216985323068153,4.511264820187974,5.143573904597962,60.27952787068319,48.15997345707465,85.17063526658295,141.40059891433995,111.94704852474722,161.63893233528202,1,209.63939310513862,611.863639293611,625.5164709400984,0,0,2,12,18,35
52,52,52,53,2.6494488136225502,259.274109110847,0.0120049622230353,-62.819370157374,47.0,56.0,48.0,135.7354988915686,198.04206641530072,233.2956735560172,2.718499480036376,3.966370322957325,4.67242668598733,1.5081722099063204,2.2004674046144563,2.592174150622417,2.5514983815835373,2.448822545892715,2.924191605864027,741842.1817592714,3585864.236662183,2657469.021609088,4.380581795305425,6.609082439021488,4.511264820187974,,55.33462201275948,48.15997345707465,80.77740033343126,116.1810011704814,111.94704852474722,8,135.735498890985,233.29567355529574,253.24700871478754,0,2,12,17,21,40
53,53,53,54,3.5557772950287125,259.27785755795304,0.0137124212736585,-62.8297103461824,64.0,71.0,50.0,132.13621445342778,219.12089026828824,237.65634422224448,2.646413305428469,4.388535284607489,4.759761841753902,1.4681801605936442,2.4346765585365406,2.6406260469138307,3.424816312788918,3.768877497198623,3.682643194962663,670290.4042916993,595588.2278131341,763735.6525823604,2.770130093254182,2.009046655302825,5.867064647351208,,44.77410211399911,36.73803213750329,73.35082418079631,104.79550758005544,95.90391144968788,8,132.13621445462064,237.6563442227514,355.26826831798724,0,1,14,27,44,76
54,54,54,55,0.099687865268107,259.2487986208698,0.0004431805565755,-62.82072296400008,135.0,120.0,151.0,41.12981462581711,47.465449526154345,56.075764720795966,0.8237445663613476,0.95063414442247,1.1230808335401132,0.4569979402868576,0.5273938836239379,0.6230640524532896,0.0734620295307918,0.1029938381538048,0.0466672642193928,9827678.585828142,11036168.386760855,26486568.085232668,4.95975293076244,5.852375066507751,15.32970783331404,53.17795960845155,50.780451688794855,50.4133381663279,120.91896233859676,115.67241395940584,118.0745421365752,40,41.12981462700903,56.075764722306154,86.51782827201087,6,13,59,75,88,120
55,55,55,56,2.448822545892715,259.2727913116791,0.0114026956644292,-62.820143095764806,65.0,60.0,53.0,183.67457964302747,195.98118525902748,198.04206641530072,3.678619471935989,3.925095163566478,3.966370322957325,2.0408286627003087,2.177568725100309,2.2004674046144563,2.3899181412461497,2.450909516811796,2.6494488136225502,2778845.014148898,2220131.292303021,1242953.0539774655,5.074421171226641,4.7307045764296,4.807303832141554,37.84326836458263,53.65519201515358,57.31820574278791,98.9113174710956,117.6166780250737,119.62479119055638,6,183.67457964193974,198.04206641529794,287.6036711067546,0,3,11,18,22,42
56,56,56,57,4.549756674393226,259.2749373731919,0.0123768193338696,-62.83479065365783,87.0,83.0,94.0,111.00758056251514,150.72788590442738,191.1363144085354,2.22325075240902,3.018765782011801,3.828062486076358,1.233417561805726,1.674754287826974,2.123736826761508,4.562555751970115,4.405847288056407,4.320921660648983,2721760.174619461,5056797.276044747,3622980.9469878767,6.500373436774648,5.969787965527349,5.558251653714873,48.71642690021098,36.703017900523086,38.68306348080652,111.86520307754483,96.69406546080678,100.19834701490012,8,111.00758056354937,191.13631440854206,330.0614138661017,0,3,13,21,32,59
57,57,57,58,4.284584785904888,259.2800477346736,0.0147110315131203,-62.83271811551086,59.0,29.0,70.0,186.6860421062904,271.1187624032119,306.4176531929037,3.738932796065508,5.4299444186668815,6.136907718918165,2.0742893567365623,3.0124306933690264,3.404640591032269,4.199212577271879,4.351936727330216,3.930129762378516,1988517.7780011185,1821483.948351901,1661732.7753102025,3.358748096191908,5.954810937870504,3.1475241616406926,53.6923953559148,49.95816703450222,77.71819120983298,116.86359582602115,110.21677817170004,148.63430651373238,5,186.68604210743482,306.4176531939452,354.98116588397147,0,1,15,28,33,60
58,58,58,59,4.199212577271879,259.28128380907225,0.0152757903804846,-62.831987191855575,29.0,33.0,58.0,157.59804041989872,169.42937549449175,186.6860421062904,3.156360675246017,3.3933176873104207,3.738932796065508,1.7510893379988777,1.8825486166054672,2.0742893567365623,4.351936727330216,4.166302970029627,4.284584785904888,1821483.948351901,2450067.672865412,3060404.3415485867,5.954810937870504,6.8000898964723495,4.902638501959951,49.95816703450222,33.69535915004036,58.014295277698494,110.21677817170004,91.7647814149092,120.34339148601416,9,157.59804041990031,186.68604210743482,333.57063284984997,0,3,16,23,31,62
59,59,59,60,2.450909516811796,259.2734461323493,0.011701441139416,-62.82106560891891,61.0,56.0,51.0,132.15477759476872,195.98118525902748,319.41788205168166,2.6467850865063407,3.925095163566478,6.397275240174885,1.468386417719655,2.177568725100309,3.549087578352025,2.578216513569486,2.448822545892715,2.5535663408634752,2265507.0574161345,3585864.236662183,1203355.1529291642,5.971045461438495,6.609082439021488,3.5457930128470303,63.0474675367368,55.33462201275948,48.44571304154127,132.28716861615334,116.1810011704814,110.84840657182752,5,132.15477759509827,319.41788204906896,372.2263146235096,0,2,11,17,23,40
60,60,60,61,2.578216513569486,259.27483958634417,0.0123378674273392,-62.82121567040309,60.0,51.0,56.0,132.15477759476872,260.46156027713204,287.60367110568296,2.6467850865063407,5.216502845349833,5.760102823078937,1.468386417719655,2.8940173364125834,3.1955963456187058,2.450909516811796,2.5535663408634752,2.448822545892715,2220131.292303021,1203355.1529291642,3585864.236662183,4.7307045764296,3.5457930128470303,6.609082439021488,53.65519201515358,48.44571304154127,55.33462201275948,117.6166780250737,110.84840657182752,116.1810011704814,5,132.15477759509827,287.6036711067546,379.0149275250206,0,1,11,16,22,40
61,61,61,62,0.7862515110273748,259.2530015642017,0.0023631304899867,-62.81891256093437,80.0,90.0,69.0,33.42445120488944,37.95719448428309,40.436864885325534,0.6694221774185951,0.760203589420577,0.8098662255838732,0.3713827911654388,0.4217466053809241,0.4492984987258401,0.7452186025859454,0.8193922465748633,0.7662391006891975,725508.9874562327,920941.4284976856,251033.7271728055,6.612195383839147,3.374700362171319,2.0038915602595435,24.000396534976588,43.96820844604146,,86.47267109428883,102.20515696945272,66.7614139076925,30,33.42445120315247,40.43686488292344,101.03396082631023,4,11,48,61,76,120
62,62,62,63,3.726659517781584,259.2746375776769,0.012241353071018,-62.831409081668994,67.0,76.0,95.0,228.00801450690537,229.82132397516983,232.34948605450865,4.566525882638142,4.602842696492122,4.653476520025789,2.533422383410064,2.5535702663907807,2.581660956161212,4.0082550158205335,3.5392375725670666,3.809863639092042,1000468.1718990272,2483511.1939692013,2055107.537088428,5.029892233046854,4.36332556146592,6.268431049372548,66.40827410937521,38.14796111068648,42.73348724145416,131.33560159218388,99.4065275487665,107.14837070724708,9,228.00801450821783,232.34948605359298,300.44515032319873,0,0,19,33,47,73
63,63,63,64,3.424816312788918,259.2765558979437,0.0131181571656075,-62.82943778988797,54.0,49.0,71.0,132.13621445342778,259.88469323245573,301.87602867744727,2.646413305428469,5.20494939931833,6.045948434246057,1.4681801605936442,2.8876077025828466,3.3541780964160868,3.5557772950287125,3.368929114270229,3.768877497198623,885321.7960881573,1849071.2505243125,595588.2278131341,4.813280781723326,3.8866698230601,2.009046655302825,,39.85912611056578,44.77410211399911,54.590368495034994,111.73028050312666,104.79550758005544,4,132.13621445462064,301.8760286774469,425.1134322710749,0,1,12,28,45,74
64,64,64,65,2.3899181412461497,259.2714943560444,0.0108105188079168,-62.81945373063751,47.0,56.0,78.0,137.54290462117336,183.67457964302747,196.1919419748056,2.754698054294908,3.678619471935989,3.9293161818478826,1.5282544957908175,2.0408286627003087,2.1799104663867324,2.5514983815835373,2.448822545892715,2.315939013278982,741842.1817592714,3585864.236662183,5837758.386187996,4.380581795305425,6.609082439021488,7.039913329731457,,55.33462201275948,41.52277532943655,80.77740033343126,116.1810011704814,101.7943771414384,8,137.54290462117365,196.19194197480869,371.1007239707083,0,3,13,16,23,46
65,65,65,66,2.8235283782227887,259.27429324618646,0.0120895884106762,-62.81811999722411,81.0,48.0,47.0,221.8942352916136,230.97672546761268,242.9749516897347,4.444079612107946,4.62598298316796,4.8662824774973945,2.4654915032401545,2.5664080607512565,2.699721685441501,2.6958166080533608,2.924191605864027,2.5514983815835373,2411726.0292243245,2657469.021609088,741842.1817592714,3.0404742604776307,4.511264820187974,4.380581795305425,51.60731011253901,48.15997345707465,,114.4487985164872,111.94704852474722,80.77740033343126,6,221.8942352916088,242.97495169089814,275.19888952907473,0,0,10,18,23,39
66,66,66,67,4.0082550158205335,259.2756424291723,0.0126997334018335,-62.83243990382133,88.0,63.0,70.0,177.4341124784889,228.00801450690537,256.4325273577597,3.5536359055107147,4.566525882638142,5.135809703277157,1.9714901386498809,2.533422383410064,2.849250303975113,4.131383253967666,3.726659517781584,3.930129762378516,3001100.63771542,2469628.247059202,1661732.7753102025,5.503620250784041,3.664652314998703,3.1475241616406926,48.93009555652355,68.33976586220345,77.71819120983298,107.90563544252132,132.75705083177104,148.63430651373238,11,177.43411247730347,256.43252735868384,331.8901484101968,0,1,20,31,46,67
67,67,67,68,3.011282500971664,259.2704486822838,0.0103294691784996,-62.82910624749045,72.0,77.0,89.0,139.45898882066615,223.4294453300677,252.07141518034305,2.7930732320675857,4.474826673306862,5.048465704960559,1.5495443202296266,2.482549392556313,2.8007935020038164,3.0490040994444527,2.7746611550886424,3.1997525195726664,1465796.656032318,552614.6011012004,422583.2185573623,4.498797924366808,1.619993021066365,2.0777834483517914,26.169381119131124,20.73640391326456,,88.78319966398512,83.36810215487527,69.50254292454146,8,139.45898881976623,252.07141517907968,279.83101975685986,0,1,15,25,41,79
68,68,68,69,0.7662391006891975,259.25324364078443,0.002473698098714,-62.81907930797299,62.0,80.0,41.0,40.436864885325534,56.60192251640314,65.95940218719963,0.8098662255838732,1.1336186788750158,1.3210295170657858,0.4492984987258401,0.6289102501822581,0.7328822465244416,0.7862515110273748,0.7452186025859454,0.6914130169040537,203204.3614218976,725508.9874562327,778285.9720458954,3.010487067888876,6.612195383839147,5.750762964671891,,24.000396534976588,75.96935865305358,66.46701555046123,86.47267109428883,149.1005041943695,28,40.43686488292344,65.959402187199,100.25776192359537,4,8,47,62,75,120
69,69,69,70,3.930129762378516,259.27775999729755,0.0136669845282152,-62.8316187860738,71.0,67.0,63.0,167.40591485657131,256.4325273577597,291.2336395753847,3.3527919830032884,5.135809703277157,5.832803534963567,1.860065720628573,2.849250303975113,3.2359293286153914,3.768877497198623,4.0082550158205335,3.726659517781584,595588.2278131341,1000468.1718990272,2469628.247059202,2.009046655302825,5.029892233046854,3.664652314998703,44.77410211399911,66.40827410937521,68.33976586220345,104.79550758005544,131.33560159218388,132.75705083177104,6,167.4059148565717,291.23363957537845,333.57063284984997,0,1,18,31,42,70
70,70,70,71,3.768877497198623,259.27792742348475,0.0137438179497417,-62.83079406265943,70.0,54.0,64.0,167.40591485657131,219.12089026828824,301.87602867744727,3.3527919830032884,4.388535284607489,6.045948434246057,1.860065720628573,2.4346765585365406,3.3541780964160868,3.930129762378516,3.5557772950287125,3.424816312788918,1661732.7753102025,885321.7960881573,670290.4042916993,3.1475241616406926,4.813280781723326,2.770130093254182,77.71819120983298,,,148.63430651373238,54.590368495034994,73.35082418079631,8,167.4059148565717,301.8760286774469,328.1177451407764,0,1,17,31,42,70
71,71,71,72,3.0490040994444527,259.26926862926683,0.0097904592163825,-62.82953705309507,89.0,68.0,84.0,135.44119716920144,139.45898882066615,183.18458057767327,2.7126052291899705,2.7930732320675857,3.668805810695846,1.5049021907689075,1.5495443202296266,2.035384228640817,3.1997525195726664,3.011282500971664,2.8595164970143925,422583.2185573623,1362473.780396561,1293478.1271639282,2.0777834483517914,2.982414834129284,3.241859361769171,,37.00094831623864,35.16832711471157,69.50254292454146,96.04440639447732,96.16472988035471,8,135.44119716920207,183.18458057766944,225.35305390191718,0,4,17,28,45,78
72,72,72,73,2.502893335297918,259.26711859937274,0.0088092692971612,-62.82753939294348,85.0,45.0,77.0,167.27275868436115,187.1513386680275,227.24375486403443,3.350125142067254,3.7482517175818,4.551219352962972,1.858586207604016,2.0794593185336425,2.5249306096003856,2.680454131435829,2.413265408798308,2.7746611550886424,706476.5696647407,685322.8843274959,552614.6011012004,4.294182967126936,1.8171582440552088,1.619993021066365,,,20.73640391326456,71.96436895881818,63.74994954798497,83.36810215487527,4,167.27275868437076,227.24375486404134,417.4145521806418,0,2,10,15,29,70
73,73,73,74,0.9078967649816706,259.25272885984606,0.0022386006789949,-62.81835112666098,140.0,132.0,109.0,21.4728467376362,39.77945770648096,63.12378205426285,0.4300564197859281,0.7966997283266685,1.2642379487589035,0.238587185973736,0.4419939745164559,0.7013753561584773,0.9382208037910048,0.9634861276558369,0.822837779090507,1529884.0627606912,968826.7659693332,1837032.6150464253,2.1931020689466685,1.9553279474066576,5.563672414104329,65.64470900785064,44.97927844415204,38.63386718305173,130.69347075873466,103.73734425769516,96.82572886696909,30,21.472846736654887,63.12378205426321,72.69045141018141,6,12,43,56,77,119
74,74,74,75,4.422464643978453,259.27730320304715,0.0134573664546242,-62.8338968164112,83.0,57.0,88.0,161.76449271409462,283.4235231695422,294.9455943962448,3.2398060413282974,5.676383161798937,5.9071462627896,1.7973832523788322,3.149150257439364,3.277173271069392,4.405847288056407,4.549756674393226,4.131383253967666,5056797.276044747,2690026.483585918,3001100.63771542,5.969787965527349,5.608297863012256,5.503620250784041,36.703017900523086,22.84272526588658,48.93009555652355,96.69406546080678,81.8669820811727,107.90563544252132,7,161.76449271409223,294.94559439624055,344.49074626104294,0,1,14,25,38,57
